# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
9.447236180904523550e+00,4.494949494949496138e-01,8.246095878224736855e-05
9.547738693467337612e+00,4.595959595959596689e-01,8.152345268666557666e-05
9.648241206030151673e+00,4.696969696969697239e-01,8.061755591486094246e-05
9.748743718592965735e+00,4.797979797979798899e-01,7.974151062258305622e-05
9.849246231155779796e+00,4.898989898989899450e-01,7.889369460913795383e-05
9.949748743718593857e+00,5.000000000000000000e-01,7.807260795644191051e-05
1.005025125628140792e+01,5.000000000000000000e-01,7.727686016102631918e-05
1.015075376884422198e+01,4.898989898989898895e-01,7.650516244955306365e-05
1.025125628140703604e+01,4.797979797979797789e-01,7.575631731795888035e-05
1.035175879396985010e+01,4.696969696969697239e-01,7.502920841604435393e-05
1.045226130653266416e+01,4.595959595959596133e-01,7.432279533285075031e-05
1.055276381909547823e+01,4.494949494949495028e-01,7.363610639548772753e-05
1.065326633165829229e+01,4.393939393939393923e-01,7.296823292976264638e-05
1.075376884422110635e+01,4.292929292929292817e-01,7.231832382131205797e-05
1.085427135678392041e+01,4.191919191919191712e-01,7.168558069853645930e-05
1.095477386934673447e+01,4.090909090909090606e-01,7.106925342450901885e-05
1.105527638190954853e+01,3.989898989898990056e-01,7.046863593405455143e-05
1.115577889447236259e+01,3.888888888888888951e-01,6.988306223650161877e-05
1.125628140703517666e+01,3.787878787878787845e-01,6.931190251187452074e-05
1.135678391959799072e+01,3.686868686868686740e-01,6.875455911292559414e-05
1.145728643216080478e+01,3.585858585858585634e-01,6.821046228582618208e-05
1.155778894472361884e+01,3.484848484848485084e-01,6.767906530426835449e-05
1.165829145728643290e+01,3.383838383838383423e-01,6.715983861280434689e-05
1.175879396984924696e+01,3.282828282828282873e-01,6.665226237272669238e-05
1.185929648241206102e+01,3.181818181818181768e-01,6.615581653952625331e-05
1.195979899497487509e+01,3.080808080808080662e-01,6.566996718144852091e-05
1.206030150753768915e+01,2.979797979797979557e-01,6.519414714466364069e-05
1.216080402010050321e+01,2.878787878787878451e-01,6.472772826119019556e-05
1.226130653266331727e+01,2.777777777777777901e-01,6.426998095758957631e-05
1.236180904522613133e+01,2.676767676767676241e-01,6.382001513310202876e-05
1.246231155778894539e+01,2.575757575757575690e-01,6.337669323572590148e-05
1.256281407035175945e+01,2.474747474747474585e-01,6.293850211072906579e-05
1.266331658291457352e+01,2.373737373737373479e-01,6.250336376250611396e-05
1.276381909547738758e+01,2.272727272727272374e-01,6.206835567017949531e-05
1.286432160804020164e+01,2.171717171717171269e-01,6.162929729854003664e-05
1.296482412060301570e+01,2.070707070707070718e-01,6.118013887256324996e-05
1.306532663316582976e+01,1.969696969696969613e-01,6.071205837570082961e-05
1.316582914572864382e+01,1.868686868686868507e-01,6.021212894406549328e-05
1.326633165829145788e+01,1.767676767676767402e-01,5.966135575382807224e-05
1.336683417085427195e+01,1.666666666666666297e-01,5.903179198679388658e-05
1.346733668341708601e+01,1.565656565656565191e-01,5.828231942081256282e-05
1.356783919597990007e+01,1.464646464646464086e-01,5.735251401708754985e-05
1.366834170854271413e+01,1.363636363636363535e-01,5.615381216760145089e-05
1.376884422110552819e+01,1.262626262626262430e-01,5.455697511466688657e-05
1.386934673366834225e+01,1.161616161616161325e-01,5.237470408562320244e-05
1.396984924623115631e+01,1.060606060606060219e-01,4.933840777495436785e-05
1.407035175879397038e+01,9.595959595959591137e-02,4.506905859965791382e-05
1.417085427135678444e+01,8.585858585858580083e-02,3.904477070346982148e-05
1.427135678391959850e+01,7.575757575757574580e-02,3.057386832580978787e-05
1.437185929648241256e+01,6.565656565656563526e-02,1.879399786495808728e-05
1.447236180904522662e+01,5.555555555555552472e-02,2.736294767244139175e-06
1.457286432160804068e+01,4.545454545454541417e-02,-1.848695734472586197e-05
1.467336683417085474e+01,3.535353535353530363e-02,-4.531551835159820541e-05
1.477386934673366881e+01,2.525252525252519309e-02,-7.721203368622161004e-05
1.487437185929648287e+01,1.515151515151513806e-02,-1.121687936422223491e-04
1.497487437185929693e+01,5.050505050505027516e-03,-1.466605112500677613e-04
1.507537688442211099e+01,-5.050505050505083027e-03,-1.764122425989933887e-04
1.517587939698492505e+01,-1.515151515151524908e-02,-1.978227032279742021e-04
1.527638190954773911e+01,-2.525252525252530411e-02,-2.092258856712409941e-04
1.537688442211055317e+01,-3.535353535353535914e-02,-2.111877414670099650e-04
1.547738693467336724e+01,-4.545454545454552520e-02,-2.058134962394793615e-04
1.557788944723618130e+01,-5.555555555555558023e-02,-1.957066152531219949e-04
1.567839195979899536e+01,-6.565656565656574628e-02,-1.831854823423556067e-04
1.577889447236180942e+01,-7.575757575757580131e-02,-1.699453051778425914e-04
1.587939698492462348e+01,-8.585858585858585634e-02,-1.570488526449196395e-04
1.597989949748743754e+01,-9.595959595959602240e-02,-1.450649503895119676e-04
1.608040201005025338e+01,-1.060606060606060774e-01,-1.342314375771824786e-04
1.618090452261306567e+01,-1.161616161616162435e-01,-1.245886824376441220e-04
1.628140703517588150e+01,-1.262626262626262985e-01,-1.160721540165400367e-04
1.638190954773869379e+01,-1.363636363636364646e-01,-1.085701733979758135e-04
1.648241206030150963e+01,-1.464646464646465196e-01,-1.019570278492987133e-04
1.658291457286432191e+01,-1.565656565656565746e-01,-9.611035561967410247e-05
1.668341708542713775e+01,-1.666666666666667407e-01,-9.091918189612729862e-05
1.678391959798995003e+01,-1.767676767676767957e-01,-8.628673277144220503e-05
1.688442211055276587e+01,-1.868686868686869618e-01,-8.213052864136495090e-05
1.698492462311557816e+01,-1.969696969696970168e-01,-7.838119956531741726e-05
1.708542713567839400e+01,-2.070707070707071829e-01,-7.498081589537036620e-05
1.718592964824120628e+01,-2.171717171717172379e-01,-7.188114614481289750e-05
1.728643216080402212e+01,-2.272727272727272929e-01,-6.904203802717050415e-05
1.738693467336683440e+01,-2.373737373737374590e-01,-6.643000077653465180e-05
1.748743718592965024e+01,-2.474747474747475140e-01,-6.401700566033661371e-05
1.758793969849246253e+01,-2.575757575757576801e-01,-6.177949217399538546e-05
1.768844221105527836e+01,-2.676767676767677351e-01,-5.969755524540901881e-05
1.778894472361809065e+01,-2.777777777777777901e-01,-5.775428561012620324e-05
1.788944723618090649e+01,-2.878787878787879562e-01,-5.593523671470967490e-05
1.798994974874371877e+01,-2.979797979797980112e-01,-5.422799456173081742e-05
1.809045226130653461e+01,-3.080808080808081773e-01,-5.262183050779881360e-05
1.819095477386934689e+01,-3.181818181818182323e-01,-5.110742052566626115e-05
1.829145728643216273e+01,-3.282828282828283983e-01,-4.967661755968325190e-05
1.839195979899497502e+01,-3.383838383838384534e-01,-4.832226625344388264e-05
1.849246231155779085e+01,-3.484848484848485084e-01,-4.703805151317297183e-05
1.859296482412060314e+01,-3.585858585858586745e-01,-4.581837413869187085e-05
1.869346733668341898e+01,-3.686868686868687295e-01,-4.465824816660241920e-05
1.879396984924623126e+01,-3.787878787878788955e-01,-4.355321569018720187e-05
1.889447236180904710e+01,-3.888888888888889506e-01,-4.249927580328309899e-05
1.899497487437185939e+01,-3.989898989898991166e-01,-4.149282500937568431e-05
1.909547738693467522e+01,-4.090909090909091717e-01,-4.053060698179093328e-05
1.919597989949748751e+01,-4.191919191919192267e-01,-3.960966998853164740e-05
1.929648241206030335e+01,-4.292929292929293927e-01,-3.872733063124249455e-05
1.939698492462311563e+01,-4.393939393939394478e-01,-3.788114281236254071e-05
1.949748743718593147e+01,-4.494949494949496138e-01,-3.706887105332273738e-05
1.959798994974874375e+01,-4.595959595959596689e-01,-3.628846745198919442e-05
1.969849246231155959e+01,-4.696969696969697239e-01,-3.553805169896731607e-05
1.979899497487437188e+01,-4.797979797979798899e-01,-3.481589367719455466e-05
1.989949748743718771e+01,-4.898989898989899450e-01,-3.412039825328781566e-05
2.000000000000000000e+01,-5.000000000000000000e-01,-3.345009193666430899e-05
