# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.075376884422110635e+01,4.292929292929292817e-01,7.741246758793540880e-05
1.085427135678392041e+01,4.191919191919191712e-01,7.660994080210786056e-05
1.095477386934673447e+01,4.090909090909090606e-01,7.582855118901990195e-05
1.105527638190954853e+01,3.989898989898990056e-01,7.506640102813424628e-05
1.115577889447236259e+01,3.888888888888888951e-01,7.432152321641555541e-05
1.125628140703517666e+01,3.787878787878787845e-01,7.359190468598149099e-05
1.135678391959799072e+01,3.686868686868686740e-01,7.287540253292085072e-05
1.145728643216080478e+01,3.585858585858585634e-01,7.216972562358219608e-05
1.155778894472361884e+01,3.484848484848485084e-01,7.147236159285370492e-05
1.165829145728643290e+01,3.383838383838383423e-01,7.078052960076779132e-05
1.175879396984924696e+01,3.282828282828282873e-01,7.009109995298197070e-05
1.185929648241206102e+01,3.181818181818181768e-01,6.940051942269366515e-05
1.195979899497487509e+01,3.080808080808080662e-01,6.870471163211849266e-05
1.206030150753768915e+01,2.979797979797979557e-01,6.799897162642761189e-05
1.216080402010050321e+01,2.878787878787878451e-01,6.727783801661433997e-05
1.226130653266331727e+01,2.777777777777777901e-01,6.653495253736119944e-05
1.236180904522613133e+01,2.676767676767676241e-01,6.576289838024053174e-05
1.246231155778894539e+01,2.575757575757575690e-01,6.495302372824645883e-05
1.256281407035175945e+01,2.474747474747474585e-01,6.409524795230245038e-05
1.266331658291457352e+01,2.373737373737373479e-01,6.317785764837009668e-05
1.276381909547738758e+01,2.272727272727272374e-01,6.218729636583938708e-05
1.286432160804020164e+01,2.171717171717171269e-01,6.110795904436362800e-05
1.296482412060301570e+01,2.070707070707070718e-01,5.992200163894008895e-05
1.306532663316582976e+01,1.969696969696969613e-01,5.860918087185482069e-05
1.316582914572864382e+01,1.868686868686868507e-01,5.714673718860710598e-05
1.326633165829145788e+01,1.767676767676767402e-01,5.550933212538222971e-05
1.336683417085427195e+01,1.666666666666666297e-01,5.366904198713111536e-05
1.346733668341708601e+01,1.565656565656565191e-01,5.159539672247553916e-05
1.356783919597990007e+01,1.464646464646464086e-01,4.925543339442614316e-05
1.366834170854271413e+01,1.363636363636363535e-01,4.661371400260971756e-05
1.376884422110552819e+01,1.262626262626262430e-01,4.363224245432570500e-05
1.386934673366834225e+01,1.161616161616161325e-01,4.027021689171139738e-05
1.396984924623115631e+01,1.060606060606060219e-01,3.648358064310467226e-05
1.407035175879397038e+01,9.595959595959591137e-02,3.222439642613017849e-05
1.417085427135678444e+01,8.585858585858580083e-02,2.744016386670555249e-05
1.427135678391959850e+01,7.575757575757574580e-02,2.207332253472276629e-05
1.437185929648241256e+01,6.565656565656563526e-02,1.606131535987064419e-05
1.447236180904522662e+01,5.555555555555552472e-02,9.337711165464412209e-06
1.457286432160804068e+01,4.545454545454541417e-02,1.834978148365997367e-06
1.467336683417085474e+01,3.535353535353530363e-02,-6.510462144878862402e-06
