# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.145728643216080422e-02,3.585858585858585634e-01,2.462232657098221717e-03
1.155778894472361817e-02,3.484848484848485084e-01,2.379318819386080312e-03
1.165829145728643212e-02,3.383838383838383423e-01,2.291413851722929555e-03
1.175879396984924607e-02,3.282828282828282873e-01,2.198169767564624524e-03
1.185929648241206003e-02,3.181818181818181768e-01,2.099438828503194781e-03
1.195979899497487398e-02,3.080808080808080662e-01,1.995308593457961917e-03
1.206030150753768793e-02,2.979797979797979557e-01,1.886142278720517092e-03
1.216080402010050361e-02,2.878787878787878451e-01,1.772588438455700204e-03
1.226130653266331756e-02,2.777777777777777901e-01,1.655576199483660025e-03
1.236180904522613151e-02,2.676767676767676241e-01,1.536276253026797045e-03
1.246231155778894546e-02,2.575757575757575690e-01,1.416042981090741802e-03
1.256281407035175941e-02,2.474747474747474585e-01,1.296333110101944913e-03
1.266331658291457336e-02,2.373737373737373479e-01,1.178619042029706646e-03
1.276381909547738731e-02,2.272727272727272374e-01,1.064300558629230776e-03
1.286432160804020126e-02,2.171717171717171269e-01,9.546304151355099925e-04
1.296482412060301521e-02,2.070707070707070718e-01,8.506562394825001100e-04
1.306532663316582916e-02,1.969696969696969613e-01,7.531861604969985937e-04
1.316582914572864312e-02,1.868686868686868507e-01,6.627750191839572617e-04
1.326633165829145707e-02,1.767676767676767402e-01,5.797310865877098717e-04
1.336683417085427102e-02,1.666666666666666297e-01,5.041366580822173810e-04
1.346733668341708497e-02,1.565656565656565191e-01,4.358792944699043173e-04
1.356783919597989892e-02,1.464646464646464086e-01,3.746873509004083522e-04
1.366834170854271460e-02,1.363636363636363535e-01,3.201670051993419329e-04
1.376884422110552855e-02,1.262626262626262430e-01,2.718366934390347269e-04
1.386934673366834250e-02,1.161616161616161325e-01,2.291578451662455707e-04
1.396984924623115645e-02,1.060606060606060219e-01,1.915601089010521188e-04
1.407035175879397040e-02,9.595959595959591137e-02,1.584613194500436334e-04
1.417085427135678435e-02,8.585858585858580083e-02,1.292818401000962573e-04
1.427135678391959830e-02,7.575757575757574580e-02,1.034541519614969637e-04
1.437185929648241225e-02,6.565656565656563526e-02,8.042794246576986288e-05
1.447236180904522621e-02,5.555555555555552472e-02,5.967162600284567581e-05
1.457286432160804016e-02,4.545454545454541417e-02,4.067066140853312832e-05
1.467336683417085411e-02,3.535353535353530363e-02,2.292339171335759581e-05
1.477386934673366806e-02,2.525252525252519309e-02,5.934666779421610642e-06
1.487437185929648201e-02,1.515151515151513806e-02,-1.079229100608344691e-05
1.497487437185929596e-02,5.050505050505027516e-03,-2.776565881913283318e-05
1.507537688442211164e-02,-5.050505050505083027e-03,-4.551616971466614455e-05
1.517587939698492559e-02,-1.515151515151524908e-02,-6.460961171293825569e-05
1.527638190954773954e-02,-2.525252525252530411e-02,-8.566049170643467298e-05
1.537688442211055349e-02,-3.535353535353535914e-02,-1.093467535522693232e-04
1.547738693467336744e-02,-4.545454545454552520e-02,-1.364252285601095279e-04
1.557788944723618139e-02,-5.555555555555558023e-02,-1.677473668472686727e-04
1.567839195979899361e-02,-6.565656565656574628e-02,-2.042744047272492761e-04
1.577889447236181103e-02,-7.575757575757580131e-02,-2.470906880249607290e-04
1.587939698492462498e-02,-8.585858585858585634e-02,-2.974131400521712017e-04
1.597989949748743893e-02,-9.595959595959602240e-02,-3.565939711275576481e-04
1.608040201005025288e-02,-1.060606060606060774e-01,-4.261125099590243651e-04
1.618090452261306683e-02,-1.161616161616162435e-01,-5.075506364140487973e-04
1.628140703517588078e-02,-1.262626262626262985e-01,-6.025447291298443881e-04
1.638190954773869473e-02,-1.363636363636364646e-01,-7.127056604823897015e-04
1.648241206030150868e-02,-1.464646464646465196e-01,-8.394976307090798277e-04
1.658291457286432263e-02,-1.565656565656565746e-01,-9.840674383870737490e-04
1.668341708542713658e-02,-1.666666666666667407e-01,-1.147019328011498812e-03
1.678391959798995053e-02,-1.767676767676767957e-01,-1.328138385575958723e-03
1.688442211055276448e-02,-1.868686868686869618e-01,-1.526078948515600855e-03
1.698492462311557843e-02,-1.969696969696970168e-01,-1.738054132701412520e-03
1.708542713567839239e-02,-2.070707070707071829e-01,-1.959586487972290320e-03
1.718592964824120634e-02,-2.171717171717172379e-01,-2.184402269060307239e-03
1.728643216080402029e-02,-2.272727272727272929e-01,-2.404562404346575165e-03
1.738693467336683424e-02,-2.373737373737374590e-01,-2.610908301113480830e-03
1.748743718592964819e-02,-2.474747474747475140e-01,-2.793848641330079572e-03
1.758793969849246214e-02,-2.575757575757576801e-01,-2.944424134336776251e-03
1.768844221105527609e-02,-2.676767676767677351e-01,-3.055480818369192466e-03
1.778894472361809004e-02,-2.777777777777777901e-01,-3.122699806207629349e-03
1.788944723618090399e-02,-2.878787878787879562e-01,-3.145219487905514914e-03
1.798994974874371794e-02,-2.979797979797980112e-01,-3.125671158432656756e-03
1.809045226130653189e-02,-3.080808080808081773e-01,-3.069611706502823559e-03
1.819095477386934584e-02,-3.181818181818182323e-01,-2.984513700542035242e-03
1.829145728643215979e-02,-3.282828282828283983e-01,-2.878587691841839619e-03
1.839195979899497374e-02,-3.383838383838384534e-01,-2.759719210502723646e-03
1.849246231155778769e-02,-3.484848484848485084e-01,-2.634714862002569390e-03
1.859296482412060511e-02,-3.585858585858586745e-01,-2.508922013436631383e-03
1.869346733668341906e-02,-3.686868686868687295e-01,-2.386174640103977656e-03
1.879396984924623301e-02,-3.787878787878788955e-01,-2.268958229586334491e-03
1.889447236180904696e-02,-3.888888888888889506e-01,-2.158679996353782618e-03
1.899497487437186091e-02,-3.989898989898991166e-01,-2.055956976771698523e-03
1.909547738693467486e-02,-4.090909090909091717e-01,-1.960870693241808550e-03
1.919597989949748881e-02,-4.191919191919192267e-01,-1.873167713311078841e-03
1.929648241206030276e-02,-4.292929292929293927e-01,-1.792405045015964650e-03
1.939698492462311671e-02,-4.393939393939394478e-01,-1.718048811365828921e-03
1.949748743718593066e-02,-4.494949494949496138e-01,-1.649537381346649970e-03
1.959798994974874461e-02,-4.595959595959596689e-01,-1.586319345913247579e-03
1.969849246231155857e-02,-4.696969696969697239e-01,-1.527874623363942308e-03
1.979899497487437252e-02,-4.797979797979798899e-01,-1.473724742142505911e-03
1.989949748743718647e-02,-4.898989898989899450e-01,-1.423436467933225516e-03
2.000000000000000042e-02,-5.000000000000000000e-01,-1.376621528991729942e-03
