# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.396984924623115853e-01,1.060606060606060219e-01,4.933840777328429806e-04
1.407035175879397249e-01,9.595959595959591137e-02,4.506905859789379085e-04
1.417085427135678644e-01,8.585858585858580083e-02,3.904477070184407387e-04
1.427135678391960039e-01,7.575757575757574580e-02,3.057386832476152293e-04
1.437185929648241434e-01,6.565656565656563526e-02,1.879399786524181689e-04
1.447236180904522829e-01,5.555555555555552472e-02,2.736294770041433974e-05
1.457286432160804224e-01,4.545454545454541417e-02,-1.848695733776958762e-04
1.467336683417085619e-01,3.535353535353530363e-02,-4.531551833855975136e-04
1.477386934673367014e-01,2.525252525252519309e-02,-7.721203366548749303e-04
1.487437185929648409e-01,1.515151515151513806e-02,-1.121687936134834482e-03
1.497487437185929804e-01,5.050505050505027516e-03,-1.466605112152735615e-03
1.507537688442211199e-01,-5.050505050505083027e-03,-1.764122425624080380e-03
1.517587939698492594e-01,-1.515151515151524908e-02,-1.978227031948374872e-03
1.527638190954773989e-01,-2.525252525252530411e-02,-2.092258856457343032e-03
1.537688442211055384e-01,-3.535353535353535914e-02,-2.111877414509208493e-03
1.547738693467336779e-01,-4.545454545454552520e-02,-2.058134962322588028e-03
1.557788944723618174e-01,-5.555555555555558023e-02,-1.957066152528550915e-03
1.567839195979899569e-01,-6.565656565656574628e-02,-1.831854823467926607e-03
1.577889447236180964e-01,-7.575757575757580131e-02,-1.699453051850306675e-03
1.587939698492462359e-01,-8.585858585858585634e-02,-1.570488526534243381e-03
1.597989949748743754e-01,-9.595959595959602240e-02,-1.450649503983917352e-03
1.608040201005025427e-01,-1.060606060606060774e-01,-1.342314375858775794e-03
1.618090452261306822e-01,-1.161616161616162435e-01,-1.245886824458528877e-03
1.628140703517588217e-01,-1.262626262626262985e-01,-1.160721540241254918e-03
1.638190954773869612e-01,-1.363636363636364646e-01,-1.085701734048976014e-03
1.648241206030151007e-01,-1.464646464646465196e-01,-1.019570278555704786e-03
1.658291457286432402e-01,-1.565656565656565746e-01,-9.611035562533621008e-04
1.668341708542713797e-01,-1.666666666666667407e-01,-9.091918190123293676e-04
1.678391959798995192e-01,-1.767676767676767957e-01,-8.628673277604659211e-04
1.688442211055276587e-01,-1.868686868686869618e-01,-8.213052864552236208e-04
1.698492462311557982e-01,-1.969696969696970168e-01,-7.838119956907832215e-04
1.708542713567839377e-01,-2.070707070707071829e-01,-7.498081589878002754e-04
1.718592964824120772e-01,-2.171717171717172379e-01,-7.188114614791199725e-04
1.728643216080402167e-01,-2.272727272727272929e-01,-6.904203802999495923e-04
1.738693467336683562e-01,-2.373737373737374590e-01,-6.643000077911535113e-04
1.748743718592964957e-01,-2.474747474747475140e-01,-6.401700566270174383e-04
1.758793969849246352e-01,-2.575757575757576801e-01,-6.177949217616908071e-04
1.768844221105527748e-01,-2.676767676767677351e-01,-5.969755524741169337e-04
1.778894472361809143e-01,-2.777777777777777901e-01,-5.775428561197582097e-04
1.788944723618090538e-01,-2.878787878787879562e-01,-5.593523671642334182e-04
1.798994974874371933e-01,-2.979797979797980112e-01,-5.422799456332159408e-04
1.809045226130653328e-01,-3.080808080808081773e-01,-5.262183050927923475e-04
1.819095477386934723e-01,-3.181818181818182323e-01,-5.110742052704722030e-04
1.829145728643216395e-01,-3.282828282828283983e-01,-4.967661756097395799e-04
1.839195979899497790e-01,-3.383838383838384534e-01,-4.832226625465309874e-04
1.849246231155779185e-01,-3.484848484848485084e-01,-4.703805151430773984e-04
1.859296482412060580e-01,-3.585858585858586745e-01,-4.581837413975866345e-04
1.869346733668341975e-01,-3.686868686868687295e-01,-4.465824816760785273e-04
1.879396984924623371e-01,-3.787878787878788955e-01,-4.355321569113514016e-04
1.889447236180904766e-01,-3.888888888888889506e-01,-4.249927580417959595e-04
1.899497487437186161e-01,-3.989898989898991166e-01,-4.149282501022359682e-04
1.909547738693467556e-01,-4.090909090909091717e-01,-4.053060698259444228e-04
1.919597989949748951e-01,-4.191919191919192267e-01,-3.960966998929433755e-04
1.929648241206030346e-01,-4.292929292929293927e-01,-3.872733063196753442e-04
1.939698492462311741e-01,-4.393939393939394478e-01,-3.788114281305222475e-04
1.949748743718593136e-01,-4.494949494949496138e-01,-3.706887105397965276e-04
1.959798994974874531e-01,-4.595959595959596689e-01,-3.628846745261549872e-04
1.969849246231155926e-01,-4.696969696969697239e-01,-3.553805169956502047e-04
1.979899497487437321e-01,-4.797979797979798899e-01,-3.481589367776596715e-04
1.989949748743718716e-01,-4.898989898989899450e-01,-3.412039825383407195e-04
2.000000000000000111e-01,-5.000000000000000000e-01,-3.345009193718728475e-04
