# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
7.035175879396985188e+00,2.070707070707071829e-01,1.597901704418009045e-04
7.135678391959799249e+00,2.171717171717172379e-01,1.538069725314204512e-04
7.236180904522613311e+00,2.272727272727272929e-01,1.482231481547947275e-04
7.336683417085427372e+00,2.373737373737374590e-01,1.430447790317244592e-04
7.437185929648241434e+00,2.474747474747475140e-01,1.382599866014715324e-04
7.537688442211055495e+00,2.575757575757576801e-01,1.338465883160795743e-04
7.638190954773869557e+00,2.676767676767677351e-01,1.297772847812308789e-04
7.738693467336683618e+00,2.777777777777777901e-01,1.260229972435311554e-04
7.839195979899497679e+00,2.878787878787879562e-01,1.225549030286860136e-04
7.939698492462311741e+00,2.979797979797980112e-01,1.193455958918312841e-04
8.040201005025126690e+00,3.080808080808081773e-01,1.163696802014680369e-04
8.140703517587940752e+00,3.181818181818182323e-01,1.136040117010256382e-04
8.241206030150754813e+00,3.282828282828283983e-01,1.110277262630521858e-04
8.341708542713568875e+00,3.383838383838384534e-01,1.086221480725907873e-04
8.442211055276382936e+00,3.484848484848485084e-01,1.063706349252116766e-04
8.542713567839196998e+00,3.585858585858586745e-01,1.042583961197472909e-04
8.643216080402011059e+00,3.686868686868687295e-01,1.022723040979558410e-04
8.743718592964825120e+00,3.787878787878788955e-01,1.004007118948665978e-04
8.844221105527639182e+00,3.888888888888889506e-01,9.863328279209677605e-05
8.944723618090453243e+00,3.989898989898991166e-01,9.696083509659508587e-05
9.045226130653267305e+00,4.090909090909091717e-01,9.537520289754039028e-05
9.145728643216081366e+00,4.191919191919192267e-01,9.386911246700579297e-05
9.246231155778895427e+00,4.292929292929293927e-01,9.243607333099620354e-05
9.346733668341709489e+00,4.393939393939394478e-01,9.107028273458953212e-05
9.447236180904523550e+00,4.494949494949496138e-01,8.976654212273592456e-05
9.547738693467337612e+00,4.595959595959596689e-01,8.852018427249980584e-05
9.648241206030151673e+00,4.696969696969697239e-01,8.732700979004522502e-05
9.748743718592965735e+00,4.797979797979798899e-01,8.618323179435119431e-05
9.849246231155779796e+00,4.898989898989899450e-01,8.508542772977991525e-05
9.949748743718593857e+00,5.000000000000000000e-01,8.403049737002851109e-05
1.005025125628140792e+01,5.000000000000000000e-01,8.300680916791166859e-05
1.015075376884422198e+01,4.898989898989898895e-01,8.201706796402111373e-05
1.025125628140703604e+01,4.797979797979797789e-01,8.106711908316328083e-05
1.035175879396985010e+01,4.696969696969697239e-01,8.015019481637956423e-05
1.045226130653266416e+01,4.595959595959596133e-01,7.926416115595593575e-05
1.055276381909547823e+01,4.494949494949495028e-01,7.840632401857026978e-05
1.065326633165829229e+01,4.393939393939393923e-01,7.757471666204973182e-05
1.075376884422110635e+01,4.292929292929292817e-01,7.676725607740674862e-05
1.085427135678392041e+01,4.191919191919191712e-01,7.598209072449736451e-05
1.095477386934673447e+01,4.090909090909090606e-01,7.521731908184840841e-05
1.105527638190954853e+01,3.989898989898990056e-01,7.447109910908938327e-05
1.115577889447236259e+01,3.888888888888888951e-01,7.374151801255204018e-05
1.125628140703517666e+01,3.787878787878787845e-01,7.302661640696548391e-05
1.135678391959799072e+01,3.686868686868686740e-01,7.232430646425324705e-05
1.145728643216080478e+01,3.585858585858585634e-01,7.163235540223317742e-05
1.155778894472361884e+01,3.484848484848485084e-01,7.094831556867225303e-05
1.165829145728643290e+01,3.383838383838383423e-01,7.026948110893440355e-05
1.175879396984924696e+01,3.282828282828282873e-01,6.959281337450218480e-05
1.185929648241206102e+01,3.181818181818181768e-01,6.891487430465208469e-05
1.195979899497487509e+01,3.080808080808080662e-01,6.823173849692434336e-05
1.206030150753768915e+01,2.979797979797979557e-01,6.753890447518126421e-05
1.216080402010050321e+01,2.878787878787878451e-01,6.683119088954235694e-05
1.226130653266331727e+01,2.777777777777777901e-01,6.610263052127664067e-05
1.236180904522613133e+01,2.676767676767676241e-01,6.534635788014729108e-05
1.246231155778894539e+01,2.575757575757575690e-01,6.455450274743945586e-05
1.256281407035175945e+01,2.474747474747474585e-01,6.371809524168056541e-05
1.266331658291457352e+01,2.373737373737373479e-01,6.282700022621744162e-05
1.276381909547738758e+01,2.272727272727272374e-01,6.186989864099553356e-05
1.286432160804020164e+01,2.171717171717171269e-01,6.083434374161916731e-05
1.296482412060301570e+01,2.070707070707070718e-01,5.970692276756158130e-05
1.306532663316582976e+01,1.969696969696969613e-01,5.847356100193176569e-05
1.316582914572864382e+01,1.868686868686868507e-01,5.712000306118288062e-05
1.326633165829145788e+01,1.767676767676767402e-01,5.563250017205365522e-05
1.336683417085427195e+01,1.666666666666666297e-01,5.399871298387579012e-05
1.346733668341708601e+01,1.565656565656565191e-01,5.220880939373317422e-05
1.356783919597990007e+01,1.464646464646464086e-01,5.025669292902096698e-05
1.366834170854271413e+01,1.363636363636363535e-01,4.814124746917528426e-05
1.376884422110552819e+01,1.262626262626262430e-01,4.586743745463513108e-05
1.386934673366834225e+01,1.161616161616161325e-01,4.344707658168734093e-05
1.396984924623115631e+01,1.060606060606060219e-01,4.089908663204719423e-05
1.407035175879397038e+01,9.595959595959591137e-02,3.824912132441511318e-05
1.417085427135678444e+01,8.585858585858580083e-02,3.552852243507955478e-05
1.427135678391959850e+01,7.575757575757574580e-02,3.277268810444844519e-05
1.437185929648241256e+01,6.565656565656563526e-02,3.001903662152681027e-05
1.447236180904522662e+01,5.555555555555552472e-02,2.730481567776412355e-05
1.457286432160804068e+01,4.545454545454541417e-02,2.466502065708953565e-05
1.467336683417085474e+01,3.535353535353530363e-02,2.213064720199014757e-05
1.477386934673366881e+01,2.525252525252519309e-02,1.972742831567823592e-05
1.487437185929648287e+01,1.515151515151513806e-02,1.747511744357942945e-05
1.497487437185929693e+01,5.050505050505027516e-03,1.538729735306964397e-05
1.507537688442211099e+01,-5.050505050505083027e-03,1.347163450305690899e-05
1.517587939698492505e+01,-1.515151515151524908e-02,1.173046518287361864e-05
1.527638190954773911e+01,-2.525252525252530411e-02,1.016159117512229473e-05
1.537688442211055317e+01,-3.535353535353535914e-02,8.759172719502264875e-06
1.547738693467336724e+01,-4.545454545454552520e-02,7.514627637450774207e-06
1.557788944723618130e+01,-5.555555555555558023e-02,6.417470761851490133e-06
1.567839195979899536e+01,-6.565656565656574628e-02,5.456052392289377204e-06
1.577889447236180942e+01,-7.575757575757580131e-02,4.618175362241420784e-06
1.587939698492462348e+01,-8.585858585858585634e-02,3.891586251767911951e-06
1.597989949748743754e+01,-9.595959595959602240e-02,3.264347218553781880e-06
1.608040201005025338e+01,-1.060606060606060774e-01,2.725101519660534154e-06
1.618090452261306567e+01,-1.161616161616162435e-01,2.263248968689468681e-06
1.628140703517588150e+01,-1.262626262626262985e-01,1.869048309661384744e-06
1.638190954773869379e+01,-1.363636363636364646e-01,1.533662630120025410e-06
1.648241206030150963e+01,-1.464646464646465196e-01,1.249162177724835692e-06
1.658291457286432191e+01,-1.565656565656565746e-01,1.008496773143923184e-06
1.668341708542713775e+01,-1.666666666666667407e-01,8.054477728493245094e-07
1.678391959798995003e+01,-1.767676767676767957e-01,6.345674260748743547e-07
1.688442211055276587e+01,-1.868686868686869618e-01,4.911116076607033950e-07
1.698492462311557816e+01,-1.969696969696970168e-01,3.709703314552846318e-07
1.708542713567839400e+01,-2.070707070707071829e-01,2.705991645043987888e-07
1.718592964824120628e+01,-2.171717171717172379e-01,1.869536447221527359e-07
1.728643216080402212e+01,-2.272727272727272929e-01,1.174280235481463357e-07
1.738693467336683440e+01,-2.373737373737374590e-01,5.979906975648319668e-08
1.748743718592965024e+01,-2.474747474747475140e-01,1.217524638767435768e-08
1.758793969849246253e+01,-2.575757575757576801e-01,-2.704872569002777833e-08
1.768844221105527836e+01,-2.676767676767677351e-01,-5.923210413488233120e-08
1.778894472361809065e+01,-2.777777777777777901e-01,-8.552347494688920129e-08
1.788944723618090649e+01,-2.878787878787879562e-01,-1.068916015494796138e-07
1.798994974874371877e+01,-2.979797979797980112e-01,-1.241521926993292946e-07
1.809045226130653461e+01,-3.080808080808081773e-01,-1.379910150896433326e-07
1.819095477386934689e+01,-3.181818181818182323e-01,-1.489837649795970943e-07
1.829145728643216273e+01,-3.282828282828283983e-01,-1.576130898985510546e-07
1.839195979899497502e+01,-3.383838383838384534e-01,-1.642831217480072567e-07
1.849246231155779085e+01,-3.484848484848485084e-01,-1.693318495158284059e-07
1.859296482412060314e+01,-3.585858585858586745e-01,-1.730416259918648989e-07
1.869346733668341898e+01,-3.686868686868687295e-01,-1.756480697045374129e-07
1.879396984924623126e+01,-3.787878787878788955e-01,-1.773475919430314061e-07
1.889447236180904710e+01,-3.888888888888889506e-01,-1.783037496534921085e-07
1.899497487437185939e+01,-3.989898989898991166e-01,-1.786525985890044795e-07
1.909547738693467522e+01,-4.090909090909091717e-01,-1.785071973504051406e-07
1.919597989949748751e+01,-4.191919191919192267e-01,-1.779613919072060654e-07
1.929648241206030335e+01,-4.292929292929293927e-01,-1.770929916283756834e-07
1.939698492462311563e+01,-4.393939393939394478e-01,-1.759664316640062572e-07
1.949748743718593147e+01,-4.494949494949496138e-01,-1.746350024353385214e-07
1.959798994974874375e+01,-4.595959595959596689e-01,-1.731427148347932671e-07
1.969849246231155959e+01,-4.696969696969697239e-01,-1.715258592723785997e-07
1.979899497487437188e+01,-4.797979797979798899e-01,-1.698143077434760653e-07
1.989949748743718771e+01,-4.898989898989899450e-01,-1.680326004288312726e-07
2.000000000000000000e+01,-5.000000000000000000e-01,-1.662008518203952261e-07
