# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
3.718592964824121022e-02,-1.262626262626262430e-01,8.687536665294821420e-06
3.819095477386934973e-02,-1.161616161616161325e-01,1.057035425224848570e-05
3.919597989949748923e-02,-1.060606060606060219e-01,1.285984996177007446e-05
4.020100502512563567e-02,-9.595959595959591137e-02,1.564318936642575112e-05
4.120603015075377518e-02,-8.585858585858580083e-02,1.902591959872578989e-05
4.221105527638191468e-02,-7.575757575757574580e-02,2.313565955711591475e-05
4.321608040201005418e-02,-6.565656565656563526e-02,2.812651551436980032e-05
4.422110552763819369e-02,-5.555555555555552472e-02,3.418422238397794189e-05
4.522613065326633319e-02,-4.545454545454541417e-02,4.153215955141314596e-05
4.623115577889447964e-02,-3.535353535353530363e-02,5.043823946126828588e-05
4.723618090452261914e-02,-2.525252525252519309e-02,6.122272805844160986e-05
4.824120603015075864e-02,-1.515151515151513806e-02,7.426689439377582105e-05
4.924623115577889815e-02,-5.050505050505027516e-03,9.002233272703601347e-05
5.025125628140703765e-02,5.050505050505083027e-03,1.090205524672108374e-04
5.125628140703518409e-02,1.515151515151524908e-02,1.318821940356681706e-04
5.226130653266332360e-02,2.525252525252530411e-02,1.593247850775806847e-04
5.326633165829146310e-02,3.535353535353535914e-02,1.921674231540417325e-04
5.427135678391960261e-02,4.545454545454552520e-02,2.313300088854608038e-04
5.527638190954774211e-02,5.555555555555558023e-02,2.778237549737811504e-04
5.628140703517588161e-02,6.565656565656574628e-02,3.327286224043311076e-04
5.728643216080402806e-02,7.575757575757580131e-02,3.971522828996534187e-04
5.829145728643216756e-02,8.585858585858585634e-02,4.721643964188785322e-04
5.929648241206030707e-02,9.595959595959602240e-02,5.586999508511859402e-04
6.030150753768844657e-02,1.060606060606060774e-01,6.574268428489484211e-04
6.130653266331658607e-02,1.161616161616162435e-01,7.685767905546152419e-04
6.231155778894473252e-02,1.262626262626262985e-01,8.917460742562942659e-04
6.331658291457287202e-02,1.363636363636364646e-01,1.025684160655225465e-03
6.432160804020101152e-02,1.464646464646465196e-01,1.168103412513834920e-03
6.532663316582915103e-02,1.565656565656565746e-01,1.315559032216929861e-03
6.633165829145729053e-02,1.666666666666667407e-01,1.463459264070633052e-03
6.733668341708543004e-02,1.767676767676767957e-01,1.606263130787821897e-03
6.834170854271356954e-02,1.868686868686869618e-01,1.737898034066916045e-03
6.934673366834170904e-02,1.969696969696970168e-01,1.852379248820250346e-03
7.035175879396986243e-02,2.070707070707071829e-01,1.944546197887131065e-03
7.135678391959800193e-02,2.171717171717172379e-01,2.010769144142100957e-03
7.236180904522614143e-02,2.272727272727272929e-01,2.049455133056362743e-03
7.336683417085428094e-02,2.373737373737374590e-01,2.061216117176507476e-03
7.437185929648242044e-02,2.474747474747475140e-01,2.048652260466782889e-03
7.537688442211055995e-02,2.575757575757576801e-01,2.015816217949526184e-03
7.638190954773869945e-02,2.676767676767677351e-01,1.967511464715014646e-03
7.738693467336683895e-02,2.777777777777777901e-01,1.908603780075759666e-03
7.839195979899497846e-02,2.878787878787879562e-01,1.843486634913483200e-03
7.939698492462311796e-02,2.979797979797980112e-01,1.775766012218475166e-03
8.040201005025127134e-02,3.080808080808081773e-01,1.708155985443284746e-03
8.140703517587941085e-02,3.181818181818182323e-01,1.642529618699214902e-03
8.241206030150755035e-02,3.282828282828283983e-01,1.580056414382149292e-03
8.341708542713568986e-02,3.383838383838384534e-01,1.521368171229887847e-03
8.442211055276382936e-02,3.484848484848485084e-01,1.466715593530558198e-03
8.542713567839196886e-02,3.585858585858586745e-01,1.416097538395425957e-03
8.643216080402010837e-02,3.686868686868687295e-01,1.369358489301983469e-03
8.743718592964824787e-02,3.787878787878788955e-01,1.326257283977388436e-03
8.844221105527638738e-02,3.888888888888889506e-01,1.286512967903560758e-03
8.944723618090452688e-02,3.989898989898991166e-01,1.249833858063092908e-03
9.045226130653266639e-02,4.090909090909091717e-01,1.215934960652453097e-03
9.145728643216081977e-02,4.191919191919192267e-01,1.184547652485862636e-03
9.246231155778895927e-02,4.292929292929293927e-01,1.155424408999895748e-03
9.346733668341709877e-02,4.393939393939394478e-01,1.128340473564809574e-03
9.447236180904523828e-02,4.494949494949496138e-01,1.103093716728346029e-03
9.547738693467337778e-02,4.595959595959596689e-01,1.079503486843659890e-03
9.648241206030151729e-02,4.696969696969697239e-01,1.057408954115334398e-03
9.748743718592965679e-02,4.797979797979798899e-01,1.036667254305605884e-03
9.849246231155779630e-02,4.898989898989899450e-01,1.017151612663637914e-03
9.949748743718593580e-02,5.000000000000000000e-01,9.987495492865226809e-04
1.005025125628140753e-01,5.000000000000000000e-01,9.803226392058367496e-04
1.015075376884422148e-01,4.898989898989898895e-01,9.624206611801147454e-04
1.025125628140703682e-01,4.797979797979797789e-01,9.459208494871449574e-04
1.035175879396985077e-01,4.696969696969697239e-01,9.302051390783283103e-04
1.045226130653266472e-01,4.595959595959596133e-01,9.151919936878190808e-04
1.055276381909547867e-01,4.494949494949495028e-01,9.007210375422304441e-04
1.065326633165829262e-01,4.393939393939393923e-01,8.867086640177644337e-04
1.075376884422110657e-01,4.292929292929292817e-01,8.730485270232082439e-04
1.085427135678392052e-01,4.191919191919191712e-01,8.596546085135434341e-04
1.095477386934673447e-01,4.090909090909090606e-01,8.464290196609369375e-04
1.105527638190954842e-01,3.989898989898990056e-01,8.332769533892450285e-04
1.115577889447236237e-01,3.888888888888888951e-01,8.200930734465132314e-04
1.125628140703517632e-01,3.787878787878787845e-01,8.067670609925295042e-04
1.135678391959799166e-01,3.686868686868686740e-01,7.931769424386486429e-04
1.145728643216080561e-01,3.585858585858585634e-01,7.791913623479153859e-04
1.155778894472361956e-01,3.484848484848485084e-01,7.646665440007737900e-04
1.165829145728643351e-01,3.383838383838383423e-01,7.494482532632251682e-04
1.175879396984924746e-01,3.282828282828282873e-01,7.333719916226635622e-04
1.185929648241206141e-01,3.181818181818181768e-01,7.162668971982596045e-04
1.195979899497487536e-01,3.080808080808080662e-01,6.979600681327738018e-04
1.206030150753768931e-01,2.979797979797979557e-01,6.782843460656713718e-04
1.216080402010050326e-01,2.878787878787878451e-01,6.570877217937263429e-04
1.226130653266331721e-01,2.777777777777777901e-01,6.342456965676456556e-04
1.236180904522613255e-01,2.676767676767676241e-01,6.096748460256029177e-04
1.246231155778894650e-01,2.575757575757575690e-01,5.833472537289467177e-04
1.256281407035176045e-01,2.474747474747474585e-01,5.553034089526521708e-04
1.266331658291457440e-01,2.373737373737373479e-01,5.256619664922959926e-04
1.276381909547738835e-01,2.272727272727272374e-01,4.946238512837660512e-04
1.286432160804020230e-01,2.171717171717171269e-01,4.624694059061203134e-04
1.296482412060301626e-01,2.070707070707070718e-01,4.295476879934760584e-04
1.306532663316583021e-01,1.969696969696969613e-01,3.962587583192588134e-04
1.316582914572864416e-01,1.868686868686868507e-01,3.630306856848455172e-04
1.326633165829145811e-01,1.767676767676767402e-01,3.302941869853481772e-04
1.336683417085427206e-01,1.666666666666666297e-01,2.984578793067192530e-04
1.346733668341708601e-01,1.565656565656565191e-01,2.678870001162868275e-04
1.356783919597989996e-01,1.464646464646464086e-01,2.388874836655081619e-04
1.366834170854271391e-01,1.363636363636363535e-01,2.116963939758118680e-04
1.376884422110552786e-01,1.262626262626262430e-01,1.864786079568048389e-04
1.386934673366834181e-01,1.161616161616161325e-01,1.633289699183511118e-04
1.396984924623115853e-01,1.060606060606060219e-01,1.422785986151638355e-04
1.407035175879397249e-01,9.595959595959591137e-02,1.233039384644410137e-04
1.417085427135678644e-01,8.585858585858580083e-02,1.063371704397411867e-04
1.427135678391960039e-01,7.575757575757574580e-02,9.127687468256964450e-05
1.437185929648241434e-01,6.565656565656563526e-02,7.799809168072438070e-05
1.447236180904522829e-01,5.555555555555552472e-02,6.636125790430360963e-05
1.457286432160804224e-01,4.545454545454541417e-02,5.621972143067785656e-05
1.467336683417085619e-01,3.535353535353530363e-02,4.742576675048643396e-05
1.477386934673367014e-01,2.525252525252519309e-02,3.983519900593517847e-05
1.487437185929648409e-01,1.515151515151513806e-02,3.331064093167772415e-05
1.497487437185929804e-01,5.050505050505027516e-03,2.772372627863962087e-05
1.507537688442211199e-01,-5.050505050505083027e-03,2.295639754557845914e-05
1.517587939698492594e-01,-1.515151515151524908e-02,1.890149872522297182e-05
1.527638190954773989e-01,-2.525252525252530411e-02,1.546284169162456920e-05
1.537688442211055384e-01,-3.535353535353535914e-02,1.255489286980935875e-05
1.547738693467336779e-01,-4.545454545454552520e-02,1.010220522998098341e-05
1.557788944723618174e-01,-5.555555555555558023e-02,8.038690605592572726e-06
1.567839195979899569e-01,-6.565656565656574628e-02,6.306808165213267848e-06
1.577889447236180964e-01,-7.575757575757580131e-02,4.856722441982325287e-06
1.587939698492462359e-01,-8.585858585858585634e-02,3.645470942496812691e-06
1.597989949748743754e-01,-9.595959595959602240e-02,2.636166693924186262e-06
1.608040201005025427e-01,-1.060606060606060774e-01,1.797253084682669797e-06
1.618090452261306822e-01,-1.161616161616162435e-01,1.101819675180313927e-06
1.628140703517588217e-01,-1.262626262626262985e-01,5.269835250870111948e-07
1.638190954773869612e-01,-1.363636363636364646e-01,5.333591177495689218e-08
1.648241206030151007e-01,-1.464646464646465196e-01,-3.355474015428253580e-07
1.658291457286432402e-01,-1.565656565656565746e-01,-6.535364222319150321e-07
1.668341708542713797e-01,-1.666666666666667407e-01,-9.123221610602874212e-07
1.678391959798995192e-01,-1.767676767676767957e-01,-1.121742156524729099e-06
1.688442211055276587e-01,-1.868686868686869618e-01,-1.290061333020252945e-06
1.698492462311557982e-01,-1.969696969696970168e-01,-1.424213392786525720e-06
1.708542713567839377e-01,-2.070707070707071829e-01,-1.530007416258223682e-06
1.718592964824120772e-01,-2.171717171717172379e-01,-1.612304180629407869e-06
1.728643216080402167e-01,-2.272727272727272929e-01,-1.675166137001761776e-06
1.738693467336683562e-01,-2.373737373737374590e-01,-1.721984705764607416e-06
1.748743718592964957e-01,-2.474747474747475140e-01,-1.755588032406642486e-06
1.758793969849246352e-01,-2.575757575757576801e-01,-1.778332051722319302e-06
1.768844221105527748e-01,-2.676767676767677351e-01,-1.792177277504729801e-06
1.778894472361809143e-01,-2.777777777777777901e-01,-1.798753471807963263e-06
1.788944723618090538e-01,-2.878787878787879562e-01,-1.799414007207371209e-06
1.798994974874371933e-01,-2.979797979797980112e-01,-1.795281518520420080e-06
1.809045226130653328e-01,-3.080808080808081773e-01,-1.787286179983546463e-06
1.819095477386934723e-01,-3.181818181818182323e-01,-1.776197773427050194e-06
1.829145728643216395e-01,-3.282828282828283983e-01,-1.762652518338437943e-06
1.839195979899497790e-01,-3.383838383838384534e-01,-1.747175505009920614e-06
1.849246231155779185e-01,-3.484848484848485084e-01,-1.730199428995291676e-06
1.859296482412060580e-01,-3.585858585858586745e-01,-1.712080228521827295e-06
1.869346733668341975e-01,-3.686868686868687295e-01,-1.693110122878320668e-06
1.879396984924623371e-01,-3.787878787878788955e-01,-1.673528479016440929e-06
1.889447236180904766e-01,-3.888888888888889506e-01,-1.653530859245909920e-06
1.899497487437186161e-01,-3.989898989898991166e-01,-1.633276551665504741e-06
1.909547738693467556e-01,-4.090909090909091717e-01,-1.612894832017439922e-06
1.919597989949748951e-01,-4.191919191919192267e-01,-1.592490168912298651e-06
1.929648241206030346e-01,-4.292929292929293927e-01,-1.572146546932857101e-06
1.939698492462311741e-01,-4.393939393939394478e-01,-1.551931055919893890e-06
1.949748743718593136e-01,-4.494949494949496138e-01,-1.531896868462375348e-06
1.959798994974874531e-01,-4.595959595959596689e-01,-1.512085708983751190e-06
1.969849246231155926e-01,-4.696969696969697239e-01,-1.492529899536782609e-06
1.979899497487437321e-01,-4.797979797979798899e-01,-1.473254054099717088e-06
1.989949748743718716e-01,-4.898989898989899450e-01,-1.454276480652496173e-06
2.000000000000000111e-01,-5.000000000000000000e-01,-1.435610340715040112e-06
