# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
3.701850925462731035e-02,-4.629629629629629650e-01,2.838068911759924677e-11
3.801900950475237129e-02,-4.619619619619619311e-01,2.946371279781794790e-11
3.901950975487743917e-02,-4.609609609609609526e-01,3.059162341645926689e-11
4.002001000500250011e-02,-4.599599599599599742e-01,3.176600041659067953e-11
4.102051025512756105e-02,-4.589589589589589402e-01,3.298864743883973748e-11
4.202101050525262199e-02,-4.579579579579579618e-01,3.426134225488476403e-11
4.302151075537768293e-02,-4.569569569569569278e-01,3.558601641293565500e-11
4.402201100550275081e-02,-4.559559559559559494e-01,3.696464026462617775e-11
4.502251125562781175e-02,-4.549549549549549710e-01,3.839929051171475674e-11
4.602301150575287270e-02,-4.539539539539539370e-01,3.989211571415213031e-11
4.702351175587793364e-02,-4.529529529529529586e-01,4.144538371648834359e-11
4.802401200600299458e-02,-4.519519519519519246e-01,4.306141697549957101e-11
4.902451225612806246e-02,-4.509509509509509462e-01,4.474267304136360975e-11
5.002501250625312340e-02,-4.499499499499499677e-01,4.649167988528672156e-11
5.102551275637818434e-02,-4.489489489489489338e-01,4.831109626038523023e-11
5.202601300650324528e-02,-4.479479479479479553e-01,5.020367289826161122e-11
5.302651325662831316e-02,-4.469469469469469214e-01,5.217226975497074080e-11
5.402701350675337411e-02,-4.459459459459459429e-01,5.421988187996904687e-11
5.502751375687843505e-02,-4.449449449449449645e-01,5.634960636134605373e-11
5.602801400700349599e-02,-4.439439439439439306e-01,5.856467394342905267e-11
5.702851425712855693e-02,-4.429429429429429521e-01,6.086845333827461740e-11
5.802901450725362481e-02,-4.419419419419419182e-01,6.326443541686625585e-11
5.902951475737868575e-02,-4.409409409409409397e-01,6.575625476657219416e-11
6.003001500750374669e-02,-4.399399399399399613e-01,6.834770118845602848e-11
6.103051525762880763e-02,-4.389389389389389273e-01,7.104270819996608608e-11
6.203101550775387552e-02,-4.379379379379379489e-01,7.384536596940993938e-11
6.303151575787893646e-02,-4.369369369369369149e-01,7.675993281326521282e-11
6.403201600800399740e-02,-4.359359359359359365e-01,7.979084094483504453e-11
6.503251625812905834e-02,-4.349349349349349581e-01,8.294269072559253423e-11
6.603301650825411928e-02,-4.339339339339339241e-01,8.622027222263859826e-11
6.703351675837918022e-02,-4.329329329329329457e-01,8.962856664586576718e-11
6.803401700850424116e-02,-4.319319319319319117e-01,9.317274922228581962e-11
6.903451725862931598e-02,-4.309309309309309333e-01,9.685821219065143492e-11
7.003501750875437692e-02,-4.299299299299299548e-01,1.006905547413091966e-10
7.103551775887943787e-02,-4.289289289289289209e-01,1.046755930763464728e-10
7.203601800900449881e-02,-4.279279279279279424e-01,1.088193934643600388e-10
7.303651825912955975e-02,-4.269269269269269085e-01,1.131282463715067398e-10
7.403701850925462069e-02,-4.259259259259259300e-01,1.176087052649272517e-10
7.503751875937968163e-02,-4.249249249249249516e-01,1.222675751154355464e-10
7.603801900950474257e-02,-4.239239239239239176e-01,1.271119397036317812e-10
7.703851925962980352e-02,-4.229229229229229392e-01,1.321491587455746657e-10
7.803901950975487833e-02,-4.219219219219219053e-01,1.373868908874030880e-10
7.903951975987993928e-02,-4.209209209209209268e-01,1.428330922681720717e-10
8.004002001000500022e-02,-4.199199199199199484e-01,1.484960467002937526e-10
8.104052026013006116e-02,-4.189189189189189144e-01,1.543843512978988859e-10
8.204102051025512210e-02,-4.179179179179179360e-01,1.605069639032436259e-10
8.304152076038018304e-02,-4.169169169169169020e-01,1.668731815292520073e-10
8.404202101050524398e-02,-4.159159159159159236e-01,1.734926892230866383e-10
8.504252126063030492e-02,-4.149149149149149451e-01,1.803755370715271902e-10
8.604302151075536587e-02,-4.139139139139139112e-01,1.875321933760327556e-10
8.704352176088044069e-02,-4.129129129129129328e-01,1.949735245324478547e-10
8.804402201100550163e-02,-4.119119119119118988e-01,2.027108525175564317e-10
8.904452226113056257e-02,-4.109109109109109204e-01,2.107559203971495242e-10
9.004502251125562351e-02,-4.099099099099099419e-01,2.191209728072006923e-10
9.104552276138068445e-02,-4.089089089089089080e-01,2.278187013416397467e-10
9.204602301150574539e-02,-4.079079079079078740e-01,2.368623437166581791e-10
9.304652326163080633e-02,-4.069069069069068956e-01,2.462656277213192354e-10
9.404702351175586728e-02,-4.059059059059059171e-01,2.560428574473888189e-10
9.504752376188092822e-02,-4.049049049049049387e-01,2.662088759230750996e-10
9.604802401200598916e-02,-4.039039039039039047e-01,2.767791412827127959e-10
9.704852426213106398e-02,-4.029029029029028708e-01,2.877697195809435018e-10
9.804902451225612492e-02,-4.019019019019018923e-01,2.991973034758463090e-10
9.904952476238118586e-02,-4.009009009009009139e-01,3.110792625296718451e-10
1.000500250125062468e-01,-3.998998998998999355e-01,3.234336561433171888e-10
1.010505252626313077e-01,-3.988988988988989015e-01,3.362792565509473543e-10
1.020510255127563687e-01,-3.978978978978978676e-01,3.496355761261084142e-10
1.030515257628814296e-01,-3.968968968968968891e-01,3.635229234311175036e-10
