# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
9.145728643216080034e-01,4.191919191919192267e-01,2.703212394779183603e-04
9.246231155778894539e-01,4.292929292929293927e-01,2.670183051065916813e-04
9.346733668341709045e-01,4.393939393939394478e-01,2.638350957290467300e-04
9.447236180904522440e-01,4.494949494949496138e-01,2.607644477941165376e-04
9.547738693467336946e-01,4.595959595959596689e-01,2.577997932117506393e-04
9.648241206030150341e-01,4.696969696969697239e-01,2.549350960878205593e-04
9.748743718592964846e-01,4.797979797979798899e-01,2.521647976307227895e-04
9.849246231155779352e-01,4.898989898989899450e-01,2.494837679914426267e-04
9.949748743718592747e-01,5.000000000000000000e-01,2.468872640125313969e-04
1.005025125628140614e+00,5.000000000000000000e-01,2.443708885359335164e-04
1.015075376884422065e+00,4.898989898989898895e-01,2.419305661025128039e-04
1.025125628140703515e+00,4.797979797979797789e-01,2.395625098719224820e-04
1.035175879396984966e+00,4.696969696969697239e-01,2.372631896348658157e-04
1.045226130653266416e+00,4.595959595959596133e-01,2.350293153230101773e-04
1.055276381909547645e+00,4.494949494949495028e-01,2.328578142368817729e-04
1.065326633165829096e+00,4.393939393939393923e-01,2.307458128963802010e-04
1.075376884422110546e+00,4.292929292929292817e-01,2.286906198415680812e-04
1.085427135678391997e+00,4.191919191919191712e-01,2.266897103997713141e-04
1.095477386934673447e+00,4.090909090909090606e-01,2.247407124297442333e-04
1.105527638190954898e+00,3.989898989898990056e-01,2.228413931573564597e-04
1.115577889447236126e+00,3.888888888888888951e-01,2.209896465351858974e-04
1.125628140703517577e+00,3.787878787878787845e-01,2.191834808975933315e-04
1.135678391959799027e+00,3.686868686868686740e-01,2.174210063180385445e-04
1.145728643216080478e+00,3.585858585858585634e-01,2.157004210767173426e-04
1.155778894472361928e+00,3.484848484848485084e-01,2.140199962732399299e-04
1.165829145728643157e+00,3.383838383838383423e-01,2.123780573062436451e-04
1.175879396984924607e+00,3.282828282828282873e-01,2.107729603013968537e-04
1.185929648241206058e+00,3.181818181818181768e-01,2.092030607335659451e-04
1.195979899497487509e+00,3.080808080808080662e-01,2.076666701622909364e-04
1.206030150753768959e+00,2.979797979797979557e-01,2.061619950896860054e-04
1.216080402010050188e+00,2.878787878787878451e-01,2.046870490741758487e-04
1.226130653266331638e+00,2.777777777777777901e-01,2.032395250019739658e-04
1.236180904522613089e+00,2.676767676767676241e-01,2.018166081273318102e-04
1.246231155778894539e+00,2.575757575757575690e-01,2.004147011949667778e-04
1.256281407035175990e+00,2.474747474747474585e-01,1.990290191894722037e-04
1.266331658291457218e+00,2.373737373737373479e-01,1.976529909117665245e-04
1.276381909547738669e+00,2.272727272727272374e-01,1.962773745393658485e-04
1.286432160804020119e+00,2.171717171717171269e-01,1.948889500591697308e-04
1.296482412060301570e+00,2.070707070707070718e-01,1.934685864027675423e-04
1.306532663316583021e+00,1.969696969696969613e-01,1.919883859043092461e-04
1.316582914572864249e+00,1.868686868686868507e-01,1.904074702309062372e-04
1.326633165829145700e+00,1.767676767676767402e-01,1.886657724755023979e-04
1.336683417085427150e+00,1.666666666666666297e-01,1.866749170392457372e-04
1.346733668341708601e+00,1.565656565656565191e-01,1.843048766868024611e-04
1.356783919597990051e+00,1.464646464646464086e-01,1.813645738301480513e-04
1.366834170854271280e+00,1.363636363636363535e-01,1.775739457501462090e-04
1.376884422110552730e+00,1.262626262626262430e-01,1.725243036105398296e-04
1.386934673366834181e+00,1.161616161616161325e-01,1.656233566867803414e-04
1.396984924623115631e+00,1.060606060606060219e-01,1.560217446937471272e-04
1.407035175879397082e+00,9.595959595959591137e-02,1.425208771731775292e-04
1.417085427135678311e+00,8.585858585858580083e-02,1.234704061407441728e-04
1.427135678391959761e+00,7.575757575757574580e-02,9.668306079084154040e-05
1.437185929648241212e+00,6.565656565656563526e-02,5.943183959382470841e-05
1.447236180904522662e+00,5.555555555555552472e-02,8.652923816217052808e-06
1.457286432160804113e+00,4.545454545454541417e-02,-5.846089221042733737e-05
1.467336683417085341e+00,3.535353535353530363e-02,-1.433002513323033717e-04
1.477386934673366792e+00,2.525252525252519309e-02,-2.441658892063543998e-04
1.487437185929648242e+00,1.515151515151513806e-02,-3.547088702810021767e-04
1.497487437185929693e+00,5.050505050505027516e-03,-4.637812583285278096e-04
1.507537688442211143e+00,-5.050505050505083027e-03,-5.578644937232058029e-04
1.517587939698492594e+00,-1.515151515151524908e-02,-6.255703150667659600e-04
1.527638190954773822e+00,-2.525252525252530411e-02,-6.616303441677309554e-04
1.537688442211055273e+00,-3.535353535353535914e-02,-6.678342769303168567e-04
1.547738693467336724e+00,-4.545454545454552520e-02,-6.508394213137686565e-04
1.557788944723618174e+00,-5.555555555555558023e-02,-6.188786573619127398e-04
1.567839195979899625e+00,-6.565656565656574628e-02,-5.792833584817714924e-04
1.577889447236180853e+00,-7.575757575757580131e-02,-5.374142420198492042e-04
1.587939698492462304e+00,-8.585858585858585634e-02,-4.966320782805667055e-04
1.597989949748743754e+00,-9.595959595959602240e-02,-4.587356518969349707e-04
1.608040201005025205e+00,-1.060606060606060774e-01,-4.244770763492166439e-04
1.618090452261306655e+00,-1.161616161616162435e-01,-3.939840071886111439e-04
1.628140703517587884e+00,-1.262626262626262985e-01,-3.670523796198911135e-04
1.638190954773869334e+00,-1.363636363636364646e-01,-3.433290339022852951e-04
1.648241206030150785e+00,-1.464646464646465196e-01,-3.224164314697667731e-04
1.658291457286432236e+00,-1.565656565656565746e-01,-3.039276304912353981e-04
1.668341708542713686e+00,-1.666666666666667407e-01,-2.875116977947861515e-04
1.678391959798994915e+00,-1.767676767676767957e-01,-2.728626074155494625e-04
1.688442211055276365e+00,-1.868686868686869618e-01,-2.597195359435657295e-04
1.698492462311557816e+00,-1.969696969696970168e-01,-2.478631163654604753e-04
1.708542713567839266e+00,-2.070707070707071829e-01,-2.371101590497178523e-04
1.718592964824120717e+00,-2.171717171717172379e-01,-2.273081426433948846e-04
1.728643216080401945e+00,-2.272727272727272929e-01,-2.183300944679630255e-04
1.738693467336683396e+00,-2.373737373737374590e-01,-2.100701074225650919e-04
1.748743718592964846e+00,-2.474747474747475140e-01,-2.024395468723512274e-04
1.758793969849246297e+00,-2.575757575757576801e-01,-1.953639079600248121e-04
1.768844221105527748e+00,-2.676767676767677351e-01,-1.887802453207461579e-04
1.778894472361808976e+00,-2.777777777777777901e-01,-1.826350871652918594e-04
1.788944723618090427e+00,-2.878787878787879562e-01,-1.768827494804576812e-04
1.798994974874371877e+00,-2.979797979797980112e-01,-1.714839757595025733e-04
1.809045226130653328e+00,-3.080808080808081773e-01,-1.664048390531029718e-04
1.819095477386934778e+00,-3.181818181818182323e-01,-1.616158541981955923e-04
1.829145728643216007e+00,-3.282828282828283983e-01,-1.570912579426944026e-04
1.839195979899497457e+00,-3.383838383838384534e-01,-1.528084230628924353e-04
1.849246231155778908e+00,-3.484848484848485084e-01,-1.487473794788175276e-04
1.859296482412060358e+00,-3.585858585858586745e-01,-1.448904209648326576e-04
1.869346733668341809e+00,-3.686868686868687295e-01,-1.412217805202667408e-04
1.879396984924623037e+00,-3.787878787878788955e-01,-1.377273610062933586e-04
1.889447236180904488e+00,-3.888888888888889506e-01,-1.343945104467388605e-04
1.899497487437185939e+00,-3.989898989898991166e-01,-1.312118335850680521e-04
1.909547738693467389e+00,-4.090909090909091717e-01,-1.281690330121923709e-04
1.919597989949748840e+00,-4.191919191919192267e-01,-1.252567745319549787e-04
1.929648241206030068e+00,-4.292929292929293927e-01,-1.224665724936830778e-04
1.939698492462311519e+00,-4.393939393939394478e-01,-1.197906916577069417e-04
1.949748743718592969e+00,-4.494949494949496138e-01,-1.172220628200824254e-04
1.959798994974874420e+00,-4.595959595959596689e-01,-1.147542099456504161e-04
1.969849246231155870e+00,-4.696969696969697239e-01,-1.123811869740058922e-04
1.979899497487437321e+00,-4.797979797979798899e-01,-1.100975227946247972e-04
1.989949748743718549e+00,-4.898989898989899450e-01,-1.078981731528347109e-04
2.000000000000000000e+00,-5.000000000000000000e-01,-1.057784784622896340e-04
