# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
4.221105527638190542e+05,-7.575757575757574580e-02,8.269234004768730585e-08
4.321608040201004478e+05,-6.565656565656563526e-02,1.187422831819015824e-07
4.422110552763818996e+05,-5.555555555555552472e-02,1.682032803870676110e-07
4.522613065326632932e+05,-4.545454545454541417e-02,2.338388930902364739e-07
4.623115577889446868e+05,-3.535353535353530363e-02,3.170205300111095578e-07
4.723618090452260803e+05,-2.525252525252519309e-02,4.160969411231113631e-07
4.824120603015074739e+05,-1.515151515151513806e-02,5.248756190879788923e-07
4.924623115577889257e+05,-5.050505050505027516e-03,6.324635651423484942e-07
5.025125628140703193e+05,5.050505050505083027e-03,7.255927508908369889e-07
5.125628140703517129e+05,1.515151515151524908e-02,7.929684225592233074e-07
5.226130653266331065e+05,2.525252525252530411e-02,8.291862896768565773e-07
5.326633165829145582e+05,3.535353535353535914e-02,8.357530849412055076e-07
5.427135678391959518e+05,4.545454545454552520e-02,8.190535700680138325e-07
5.527638190954773454e+05,5.555555555555558023e-02,7.871612466503390682e-07
5.628140703517587390e+05,6.565656565656574628e-02,7.473681717908361070e-07
5.728643216080401326e+05,7.575757575757580131e-02,7.050700775917329962e-07
5.829145728643215261e+05,8.585858585858585634e-02,6.636894106925689849e-07
5.929648241206029197e+05,9.595959595959602240e-02,6.250845948194297035e-07
6.030150753768844297e+05,1.060606060606060774e-01,5.900542750088568039e-07
6.130653266331658233e+05,1.161616161616162435e-01,5.587583993351038342e-07
6.231155778894472169e+05,1.262626262626262985e-01,5.310136579372921091e-07
6.331658291457286105e+05,1.363636363636364646e-01,5.064794579820798126e-07
6.432160804020100040e+05,1.464646464646465196e-01,4.847654392192020594e-07
6.532663316582913976e+05,1.565656565656565746e-01,4.654884611432554501e-07
6.633165829145727912e+05,1.666666666666667407e-01,4.482993510684171134e-07
6.733668341708541848e+05,1.767676767676767957e-01,4.328926497582251239e-07
6.834170854271355784e+05,1.868686868686869618e-01,4.190074278156316640e-07
6.934673366834170884e+05,1.969696969696970168e-01,4.064238530699525432e-07
7.035175879396984819e+05,2.070707070707071829e-01,3.949580967128782407e-07
7.135678391959798755e+05,2.171717171717172379e-01,3.844569313058739476e-07
7.236180904522612691e+05,2.272727272727272929e-01,3.747926714442496009e-07
7.336683417085426627e+05,2.373737373737374590e-01,3.658587230972000962e-07
7.437185929648240563e+05,2.474747474747475140e-01,3.575658065762035043e-07
7.537688442211054498e+05,2.575757575757576801e-01,3.498388204505125475e-07
7.638190954773868434e+05,2.676767676767677351e-01,3.426142724989096130e-07
7.738693467336682370e+05,2.777777777777777901e-01,3.358381921037569578e-07
7.839195979899497470e+05,2.878787878787879562e-01,3.294644412783160241e-07
7.939698492462311406e+05,2.979797979797980112e-01,3.234533505818463375e-07
8.040201005025125341e+05,3.080808080808081773e-01,3.177706171958924436e-07
8.140703517587939277e+05,3.181818181818182323e-01,3.123864132865572992e-07
8.241206030150753213e+05,3.282828282828283983e-01,3.072746625103686860e-07
8.341708542713567149e+05,3.383838383838384534e-01,3.024124508240015519e-07
8.442211055276381085e+05,3.484848484848485084e-01,2.977795446227269733e-07
8.542713567839195020e+05,3.585858585858586745e-01,2.933579947992927445e-07
