# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
1.120560280140070031e+00,-3.878878878878878611e-01,1.632304252985620480e-10
1.130565282641320612e+00,-3.868868868868868827e-01,1.697157203497591769e-10
1.140570285142571194e+00,-3.858858858858859042e-01,1.764588205021902368e-10
1.150575287643821776e+00,-3.848848848848848703e-01,1.834699786241562279e-10
1.160580290145072579e+00,-3.838838838838838918e-01,1.907598407014703886e-10
1.170585292646323161e+00,-3.828828828828828579e-01,1.983394894666853166e-10
1.180590295147573743e+00,-3.818818818818818794e-01,2.062204416722661005e-10
1.190595297648824324e+00,-3.808808808808809010e-01,2.144146699052038421e-10
1.200600300150074906e+00,-3.798798798798798670e-01,2.229346280373978522e-10
1.210605302651325710e+00,-3.788788788788788886e-01,2.317932625874336511e-10
1.220610305152576291e+00,-3.778778778778778547e-01,2.410040304449561240e-10
1.230615307653826873e+00,-3.768768768768768762e-01,2.505809311381186153e-10
1.240620310155077455e+00,-3.758758758758758978e-01,2.605385159230053651e-10
1.250625312656328036e+00,-3.748748748748748638e-01,2.708919141429557196e-10
1.260630315157578840e+00,-3.738738738738738854e-01,2.816568586789465594e-10
1.270635317658829422e+00,-3.728728728728728514e-01,2.928497068552637566e-10
1.280640320160080003e+00,-3.718718718718718730e-01,3.044874663443551575e-10
1.290645322661330585e+00,-3.708708708708708945e-01,3.165878192537996431e-10
1.300650325162581167e+00,-3.698698698698698606e-01,3.291691539392854878e-10
1.310655327663831970e+00,-3.688688688688688821e-01,3.422505845468675160e-10
1.320660330165082552e+00,-3.678678678678678482e-01,3.558519905519542963e-10
1.330665332666333134e+00,-3.668668668668668698e-01,3.699940385739214818e-10
1.340670335167583715e+00,-3.658658658658658913e-01,3.846982164614453198e-10
1.350675337668834297e+00,-3.648648648648648574e-01,3.999868660144224822e-10
1.360680340170085101e+00,-3.638638638638638789e-01,4.158832207050729217e-10
1.370685342671335682e+00,-3.628628628628628450e-01,4.324114320372638231e-10
1.380690345172586264e+00,-3.618618618618618665e-01,4.495966154480924696e-10
1.390695347673836846e+00,-3.608608608608608881e-01,4.674648816663925478e-10
1.400700350175087427e+00,-3.598598598598598541e-01,4.860433830687881368e-10
1.410705352676338231e+00,-3.588588588588588202e-01,5.053603477650267527e-10
1.420710355177588813e+00,-3.578578578578578417e-01,5.254451268629753248e-10
1.430715357678839394e+00,-3.568568568568568633e-01,5.463282385523179488e-10
1.440720360180089976e+00,-3.558558558558558849e-01,5.680414149150804297e-10
1.450725362681340558e+00,-3.548548548548548509e-01,5.906176469182708498e-10
1.460730365182591362e+00,-3.538538538538538170e-01,6.140912389504126875e-10
1.470735367683841943e+00,-3.528528528528528385e-01,6.384978569954826270e-10
1.480740370185092525e+00,-3.518518518518518601e-01,6.638745872596844053e-10
1.490745372686343106e+00,-3.508508508508508816e-01,6.902599870722134638e-10
1.500750375187593688e+00,-3.498498498498498477e-01,7.176941489656838593e-10
1.510755377688844270e+00,-3.488488488488488137e-01,7.462187570305456693e-10
1.520760380190095074e+00,-3.478478478478478353e-01,7.758771537223390547e-10
1.530765382691345655e+00,-3.468468468468468568e-01,8.067144012152947437e-10
1.540770385192596237e+00,-3.458458458458458784e-01,8.387773582079510451e-10
1.550775387693846818e+00,-3.448448448448448445e-01,8.721147399133418931e-10
1.560780390195097400e+00,-3.438438438438438105e-01,9.067772021361520376e-10
1.570785392696348204e+00,-3.428428428428428321e-01,9.428174121702103891e-10
1.580790395197598786e+00,-3.418418418418418536e-01,9.802901287854065487e-10
1.590795397698849367e+00,-3.408408408408408752e-01,1.019252294030855506e-09
1.600800400200099949e+00,-3.398398398398398412e-01,1.059763104586860658e-09
1.610805402701350530e+00,-3.388388388388388073e-01,1.101884115384330191e-09
1.620810405202601334e+00,-3.378378378378378288e-01,1.145679327772171239e-09
1.630815407703851916e+00,-3.368368368368368504e-01,1.191215282683867954e-09
1.640820410205102498e+00,-3.358358358358358720e-01,1.238561171982904494e-09
1.650825412706353079e+00,-3.348348348348348380e-01,1.287788932538285958e-09
1.660830415207603661e+00,-3.338338338338338041e-01,1.338973363932555035e-09
1.670835417708854465e+00,-3.328328328328328256e-01,1.392192235716975812e-09
1.680840420210105046e+00,-3.318318318318318472e-01,1.447526411482147182e-09
1.690845422711355628e+00,-3.308308308308308687e-01,1.505059967020491962e-09
1.700850425212606210e+00,-3.298298298298298348e-01,1.564880318487111327e-09
1.710855427713856791e+00,-3.288288288288288008e-01,1.627078361467943526e-09
1.720860430215107595e+00,-3.278278278278278224e-01,1.691748598231677940e-09
1.730865432716358177e+00,-3.268268268268268439e-01,1.758989291340989106e-09
1.740870435217608758e+00,-3.258258258258258655e-01,1.828902607265408937e-09
1.750875437718859340e+00,-3.248248248248248315e-01,1.901594773628332421e-09
1.760880440220109922e+00,-3.238238238238237976e-01,1.977176239635319427e-09
1.770885442721360725e+00,-3.228228228228228192e-01,2.055761844228406536e-09
1.780890445222611307e+00,-3.218218218218218407e-01,2.137470993329841330e-09
1.790895447723861889e+00,-3.208208208208208623e-01,2.222427832086633196e-09
1.800900450225112470e+00,-3.198198198198198283e-01,2.310761450291498487e-09
1.810905452726363052e+00,-3.188188188188187944e-01,2.402606058263178447e-09
1.820910455227613856e+00,-3.178178178178178159e-01,2.498101206810458249e-09
1.830915457728864437e+00,-3.168168168168168375e-01,2.597391991289698482e-09
1.840920460230115019e+00,-3.158158158158158035e-01,2.700629272023322102e-09
1.850925462731365601e+00,-3.148148148148148251e-01,2.807969911079266784e-09
1.860930465232616182e+00,-3.138138138138137911e-01,2.919576996325240863e-09
1.870935467733866986e+00,-3.128128128128128127e-01,3.035620106839855919e-09
1.880940470235117568e+00,-3.118118118118118343e-01,3.156275554691255180e-09
1.890945472736368149e+00,-3.108108108108108003e-01,3.281726663982379591e-09
1.900950475237618731e+00,-3.098098098098098219e-01,3.412164040806808124e-09
1.910955477738869313e+00,-3.088088088088087879e-01,3.547785871381806263e-09
1.920960480240120116e+00,-3.078078078078078095e-01,3.688798215636666783e-09
1.930965482741370698e+00,-3.068068068068068310e-01,3.835415323979073562e-09
1.940970485242621280e+00,-3.058058058058057971e-01,3.987859961787477485e-09
1.950975487743871861e+00,-3.048048048048048186e-01,4.146363748446544569e-09
1.960980490245122443e+00,-3.038038038038037847e-01,4.311167510016741293e-09
1.970985492746373025e+00,-3.028028028028028062e-01,4.482521643265695215e-09
1.980990495247623828e+00,-3.018018018018018278e-01,4.660686495151571501e-09
1.990995497748874410e+00,-3.008008008008007939e-01,4.845932761848715505e-09
2.001000500250125214e+00,-2.997997997997998154e-01,5.038541896408234584e-09
2.011005502751375573e+00,-2.987987987987987815e-01,5.238806539596619088e-09
2.021010505252626377e+00,-2.977977977977978030e-01,5.447030960732712961e-09
2.031015507753876737e+00,-2.967967967967968246e-01,5.663531523975084606e-09
2.041020510255127540e+00,-2.957957957957957906e-01,5.888637165062218593e-09
2.051025512756378344e+00,-2.947947947947947567e-01,6.122689893503097698e-09
2.061030515257628704e+00,-2.937937937937937782e-01,6.366045309765325498e-09
2.071035517758879507e+00,-2.927927927927927998e-01,6.619073149277052981e-09
2.081040520260129867e+00,-2.917917917917918214e-01,6.882157840063030374e-09
2.091045522761380671e+00,-2.907907907907907874e-01,7.155699087194456367e-09
2.101050525262631474e+00,-2.897897897897897534e-01,7.440112482689218506e-09
2.111055527763881834e+00,-2.887887887887887750e-01,7.735830135408848529e-09
2.121060530265132638e+00,-2.877877877877877966e-01,8.043301323679040679e-09
2.131065532766382997e+00,-2.867867867867868181e-01,8.362993185631273543e-09
2.141070535267633801e+00,-2.857857857857857842e-01,8.695391417270441098e-09
2.151075537768884161e+00,-2.847847847847847502e-01,9.041001023715597394e-09
2.161080540270134964e+00,-2.837837837837837718e-01,9.400347075439890522e-09
2.171085542771385768e+00,-2.827827827827827933e-01,9.773975508139724411e-09
2.181090545272636128e+00,-2.817817817817818149e-01,1.016245395759818023e-08
2.191095547773886931e+00,-2.807807807807807809e-01,1.056637261363625250e-08
2.201100550275137291e+00,-2.797797797797797470e-01,1.098634511951117306e-08
2.211105552776388095e+00,-2.787787787787787686e-01,1.142300950858137235e-08
2.221110555277638898e+00,-2.777777777777777901e-01,1.187702916324053243e-08
2.231115557778889258e+00,-2.767767767767768117e-01,1.234909383111499305e-08
2.241120560280140062e+00,-2.757757757757757777e-01,1.283992066989283331e-08
2.251125562781390421e+00,-2.747747747747747438e-01,1.335025533214643138e-08
2.261130565282641225e+00,-2.737737737737737653e-01,1.388087310514599938e-08
2.271135567783892029e+00,-2.727727727727727869e-01,1.443258007794141190e-08
2.281140570285142388e+00,-2.717717717717718084e-01,1.500621437752362773e-08
2.291145572786393192e+00,-2.707707707707707745e-01,1.560264743043649206e-08
2.301150575287643552e+00,-2.697697697697697405e-01,1.622278529028687977e-08
2.311155577788894355e+00,-2.687687687687687621e-01,1.686757001661001614e-08
2.321160580290145159e+00,-2.677677677677677837e-01,1.753798109781855950e-08
2.331165582791395519e+00,-2.667667667667668052e-01,1.823503694141337409e-08
2.341170585292646322e+00,-2.657657657657657713e-01,1.895979642327553265e-08
2.351175587793896682e+00,-2.647647647647647373e-01,1.971336049058596002e-08
2.361180590295147486e+00,-2.637637637637637589e-01,2.049687383200674892e-08
2.371185592796398289e+00,-2.627627627627627804e-01,2.131152662148684408e-08
2.381190595297648649e+00,-2.617617617617618020e-01,2.215855631660418762e-08
2.391195597798899453e+00,-2.607607607607607680e-01,2.303924954098513886e-08
2.401200600300149812e+00,-2.597597597597597341e-01,2.395494403898466206e-08
2.411205602801400616e+00,-2.587587587587587556e-01,2.490703070080963857e-08
2.421210605302651420e+00,-2.577577577577577772e-01,2.589695567490059496e-08
2.431215607803901779e+00,-2.567567567567567988e-01,2.692622256302717781e-08
2.441220610305152583e+00,-2.557557557557557648e-01,2.799639470309654047e-08
2.451225612806402943e+00,-2.547547547547547309e-01,2.910909753785679004e-08
2.461230615307653746e+00,-2.537537537537537524e-01,3.026602107949384150e-08
2.471235617808904550e+00,-2.527527527527527740e-01,3.146892248057448275e-08
2.481240620310154910e+00,-2.517517517517517400e-01,3.271962869315686409e-08
2.491245622811405713e+00,-2.507507507507507616e-01,3.402003923924640686e-08
2.501250625312656073e+00,-2.497497497497497276e-01,3.537212909986865082e-08
2.511255627813906877e+00,-2.487487487487487492e-01,3.677795169912659620e-08
2.521260630315157680e+00,-2.477477477477477708e-01,3.823964202641723907e-08
2.531265632816408040e+00,-2.467467467467467368e-01,3.975941987044800520e-08
2.541270635317658844e+00,-2.457457457457457584e-01,4.133959318414087073e-08
2.551275637818909203e+00,-2.447447447447447244e-01,4.298256159087700620e-08
2.561280640320160007e+00,-2.437437437437437460e-01,4.469082000754047439e-08
2.571285642821410811e+00,-2.427427427427427675e-01,4.646696244435121062e-08
2.581290645322661170e+00,-2.417417417417417336e-01,4.831368591877022613e-08
2.591295647823911974e+00,-2.407407407407407551e-01,5.023379456028273337e-08
2.601300650325162334e+00,-2.397397397397397212e-01,5.223020384470545989e-08
2.611305652826413137e+00,-2.387387387387387427e-01,5.430594502209873460e-08
2.621310655327663941e+00,-2.377377377377377643e-01,5.646416970328892775e-08
2.631315657828914301e+00,-2.367367367367367303e-01,5.870815463681435971e-08
2.641320660330165104e+00,-2.357357357357357519e-01,6.104130667220424387e-08
2.651325662831415464e+00,-2.347347347347347180e-01,6.346716791777144017e-08
2.661330665332666268e+00,-2.337337337337337395e-01,6.598942110746174788e-08
2.671335667833917071e+00,-2.327327327327327611e-01,6.861189517266977941e-08
2.681340670335167431e+00,-2.317317317317317271e-01,7.133857104265376679e-08
2.691345672836418235e+00,-2.307307307307307487e-01,7.417358767127696941e-08
2.701350675337668594e+00,-2.297297297297297147e-01,7.712124829371153898e-08
2.711355677838919398e+00,-2.287287287287287363e-01,8.018602694537208526e-08
2.721360680340170202e+00,-2.277277277277277578e-01,8.337257523217187149e-08
2.731365682841420561e+00,-2.267267267267267239e-01,8.668572935664622256e-08
2.741370685342671365e+00,-2.257257257257257455e-01,9.013051744493581574e-08
2.751375687843921725e+00,-2.247247247247247115e-01,9.371216714054442744e-08
2.761380690345172528e+00,-2.237237237237237331e-01,9.743611351259092099e-08
2.771385692846423332e+00,-2.227227227227226991e-01,1.013080072712833533e-07
2.781390695347673692e+00,-2.217217217217217207e-01,1.053337233024321309e-07
2.791395697848924495e+00,-2.207207207207207422e-01,1.095193695509968030e-07
2.801400700350174855e+00,-2.197197197197197083e-01,1.138712962436683662e-07
2.811405702851425659e+00,-2.187187187187187298e-01,1.183961054786642152e-07
2.821410705352676462e+00,-2.177177177177176959e-01,1.231006611927340615e-07
2.831415707853926822e+00,-2.167167167167167174e-01,1.279920995303729761e-07
2.841420710355177626e+00,-2.157157157157157390e-01,1.330778395961531907e-07
2.851425712856427985e+00,-2.147147147147147050e-01,1.383655946710714801e-07
2.861430715357678789e+00,-2.137137137137137266e-01,1.438633838188321587e-07
2.871435717858929593e+00,-2.127127127127126927e-01,1.495795440025015863e-07
2.881440720360179952e+00,-2.117117117117117142e-01,1.555227426306376281e-07
2.891445722861430756e+00,-2.107107107107107358e-01,1.617019906333324815e-07
2.901450725362681116e+00,-2.097097097097097018e-01,1.681266560222673879e-07
2.911455727863931919e+00,-2.087087087087087234e-01,1.748064780070396616e-07
2.921460730365182723e+00,-2.077077077077076894e-01,1.817515816500384556e-07
2.931465732866433083e+00,-2.067067067067067110e-01,1.889724931071332513e-07
2.941470735367683886e+00,-2.057057057057057325e-01,1.964801554496313228e-07
2.951475737868934246e+00,-2.047047047047046986e-01,2.042859451306751272e-07
2.961480740370185050e+00,-2.037037037037037202e-01,2.124016890733559733e-07
2.971485742871435853e+00,-2.027027027027026862e-01,2.208396824405346845e-07
2.981490745372686213e+00,-2.017017017017017078e-01,2.296127070954581534e-07
2.991495747873937017e+00,-2.007007007007007293e-01,2.387340507858938923e-07
3.001500750375187376e+00,-1.996996996996996954e-01,2.482175270785964628e-07
3.011505752876438180e+00,-1.986986986986987169e-01,2.580774960654659205e-07
3.021510755377688540e+00,-1.976976976976976830e-01,2.683288858868451897e-07
3.031515757878939343e+00,-1.966966966966967045e-01,2.789872150833181785e-07
3.041520760380190147e+00,-1.956956956956956706e-01,2.900686158359993981e-07
3.051525762881440507e+00,-1.946946946946946921e-01,3.015898580812252753e-07
3.061530765382691310e+00,-1.936936936936937137e-01,3.135683745987233322e-07
3.071535767883941670e+00,-1.926926926926926797e-01,3.260222870428083452e-07
3.081540770385192474e+00,-1.916916916916917013e-01,3.389704330056827503e-07
3.091545772886443277e+00,-1.906906906906906674e-01,3.524323941210210918e-07
3.101550775387693637e+00,-1.896896896896896889e-01,3.664285252510143254e-07
3.111555777888944441e+00,-1.886886886886887105e-01,3.809799848214069803e-07
3.121560780390194800e+00,-1.876876876876876765e-01,3.961087663018026980e-07
3.131565782891445604e+00,-1.866866866866866981e-01,4.118377309289475828e-07
3.141570785392696408e+00,-1.856856856856856641e-01,4.281906416711741048e-07
3.151575787893946767e+00,-1.846846846846846857e-01,4.451921985112665035e-07
3.161580790395197571e+00,-1.836836836836837072e-01,4.628680750886480000e-07
3.171585792896447931e+00,-1.826826826826826733e-01,4.812449567317964093e-07
3.181590795397698734e+00,-1.816816816816816949e-01,5.003505799845055340e-07
3.191595797898949538e+00,-1.806806806806806609e-01,5.202137735941803768e-07
3.201600800400199898e+00,-1.796796796796796825e-01,5.408645011271387546e-07
3.211605802901450701e+00,-1.786786786786787040e-01,5.623339051609281710e-07
3.221610805402701061e+00,-1.776776776776776701e-01,5.846543531881801206e-07
3.231615807903951865e+00,-1.766766766766766916e-01,6.078594852633618426e-07
3.241620810405202668e+00,-1.756756756756756577e-01,6.319842634524146214e-07
3.251625812906453028e+00,-1.746746746746746792e-01,6.570650231602664606e-07
3.261630815407703832e+00,-1.736736736736737008e-01,6.831395264075723381e-07
3.271635817908954191e+00,-1.726726726726726668e-01,7.102470171071260329e-07
3.281640820410204995e+00,-1.716716716716716884e-01,7.384282784276586524e-07
3.291645822911455799e+00,-1.706706706706706544e-01,7.677256923177384661e-07
3.301650825412706158e+00,-1.696696696696696760e-01,7.981833012629408656e-07
3.311655827913956962e+00,-1.686686686686686976e-01,8.298468723417341372e-07
3.321660830415207322e+00,-1.676676676676676636e-01,8.627639636827905659e-07
3.331665832916458125e+00,-1.666666666666666852e-01,8.969839933955283955e-07
3.341670835417708929e+00,-1.656656656656656512e-01,9.325583110488741666e-07
3.351675837918959289e+00,-1.646646646646646728e-01,9.695402718100445689e-07
3.361680840420210092e+00,-1.636636636636636943e-01,1.007985313299246900e-06
3.371685842921460452e+00,-1.626626626626626604e-01,1.047951035290279150e-06
3.381690845422711256e+00,-1.616616616616616819e-01,1.089497282316106127e-06
3.391695847923962059e+00,-1.606606606606606480e-01,1.132686229296218955e-06
3.401700850425212419e+00,-1.596596596596596696e-01,1.177582470288478776e-06
3.411705852926463223e+00,-1.586586586586586356e-01,1.224253110433168440e-06
3.421710855427713582e+00,-1.576576576576576572e-01,1.272767861250131480e-06
3.431715857928964386e+00,-1.566566566566566787e-01,1.323199139326718227e-06
3.441720860430215190e+00,-1.556556556556556448e-01,1.375622168561517366e-06
3.451725862931465549e+00,-1.546546546546546663e-01,1.430115086039308641e-06
3.461730865432716353e+00,-1.536536536536536324e-01,1.486759051657221445e-06
3.471735867933966713e+00,-1.526526526526526539e-01,1.545638361618442047e-06
3.481740870435217516e+00,-1.516516516516516755e-01,1.606840565904816363e-06
3.491745872936468320e+00,-1.506506506506506415e-01,1.670456589855143822e-06
3.501750875437718680e+00,-1.496496496496496631e-01,1.736580859931422783e-06
3.511755877938969483e+00,-1.486486486486486291e-01,1.805311433850745249e-06
3.521760880440219843e+00,-1.476476476476476507e-01,1.876750135142832235e-06
3.531765882941470647e+00,-1.466466466466466723e-01,1.951002692288636282e-06
3.541770885442721450e+00,-1.456456456456456383e-01,2.028178882556814645e-06
3.551775887943971810e+00,-1.446446446446446599e-01,2.108392680639867035e-06
3.561780890445222614e+00,-1.436436436436436259e-01,2.191762412243560454e-06
3.571785892946472973e+00,-1.426426426426426475e-01,2.278410912699162863e-06
3.581790895447723777e+00,-1.416416416416416690e-01,2.368465690786191962e-06
3.591795897948974581e+00,-1.406406406406406351e-01,2.462059097805213096e-06
3.601800900450224940e+00,-1.396396396396396566e-01,2.559328502087019560e-06
3.611805902951475744e+00,-1.386386386386386227e-01,2.660416468981826801e-06
3.621810905452726104e+00,-1.376376376376376443e-01,2.765470946514812534e-06
3.631815907953976907e+00,-1.366366366366366658e-01,2.874645456727545090e-06
3.641820910455227711e+00,-1.356356356356356319e-01,2.988099292878451730e-06
3.651825912956478071e+00,-1.346346346346346534e-01,3.105997722545958886e-06
3.661830915457728874e+00,-1.336336336336336195e-01,3.228512196760192027e-06
3.671835917958979234e+00,-1.326326326326326410e-01,3.355820565195503755e-06
3.681840920460230038e+00,-1.316316316316316071e-01,3.488107297558800559e-06
3.691845922961480841e+00,-1.306306306306306286e-01,3.625563711160049241e-06
3.701850925462731201e+00,-1.296296296296296502e-01,3.768388204790833350e-06
3.711855927963982005e+00,-1.286286286286286162e-01,3.916786498880071750e-06
3.721860930465232364e+00,-1.276276276276276378e-01,4.070971881991876883e-06
3.731865932966483168e+00,-1.266266266266266038e-01,4.231165463675557065e-06
3.741870935467733972e+00,-1.256256256256256254e-01,4.397596433610956522e-06
