# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
2.656641604010025048e+01,-2.336683417085427261e-01,1.989988616168334923e-08
2.706766917293233021e+01,-2.286432160804020008e-01,2.420001557710923568e-08
2.756892230576440994e+01,-2.236180904522612756e-01,2.942914584938356451e-08
2.807017543859648967e+01,-2.185929648241206058e-01,3.578787964927028254e-08
2.857142857142856940e+01,-2.135678391959798805e-01,4.352008920726499885e-08
2.907268170426064913e+01,-2.085427135678392108e-01,5.292222679807666133e-08
2.957393483709272886e+01,-2.035175879396984855e-01,6.435462774303774239e-08
3.007518796992481214e+01,-1.984924623115577602e-01,7.825522714116996316e-08
3.057644110275689187e+01,-1.934673366834170904e-01,9.515619807598958767e-08
3.107769423558897159e+01,-1.884422110552763652e-01,1.157041221448823461e-07
3.157894736842105132e+01,-1.834170854271356954e-01,1.406844253975440322e-07
3.208020050125313105e+01,-1.783919597989949701e-01,1.710509567734077980e-07
3.258145363408521433e+01,-1.733668341708542449e-01,2.079617544498418083e-07
3.308270676691729051e+01,-1.683417085427135751e-01,2.528222401688335545e-07
3.358395989974937379e+01,-1.633165829145728498e-01,3.073373036603666934e-07
3.408521303258144997e+01,-1.582914572864321801e-01,3.735739877741959353e-07
3.458646616541353325e+01,-1.532663316582914548e-01,4.540367557228922113e-07
3.508771929824560942e+01,-1.482412060301507295e-01,5.517576053377796991e-07
3.558897243107769270e+01,-1.432160804020100597e-01,6.704035735792919854e-07
3.609022556390976888e+01,-1.381909547738693345e-01,8.144044169175705870e-07
3.659147869674185216e+01,-1.331658291457286647e-01,9.891034098825703875e-07
3.709273182957393544e+01,-1.281407035175879394e-01,1.200934197244338590e-06
3.759398496240601162e+01,-1.231155778894472141e-01,1.457626347541249176e-06
3.809523809523809490e+01,-1.180904522613065444e-01,1.768441513877351864e-06
3.859649122807017108e+01,-1.130653266331658191e-01,2.144440664063965682e-06
3.909774436090225436e+01,-1.080402010050250938e-01,2.598780350082420204e-06
3.959899749373433053e+01,-1.030150753768844241e-01,3.147031979369924874e-06
4.010025062656641381e+01,-9.798994974874369879e-02,3.807511922008185531e-06
4.060150375939849710e+01,-9.296482412060302902e-02,4.601601297447326634e-06
4.110275689223057327e+01,-8.793969849246230375e-02,5.554021600870901594e-06
4.160401002506265655e+01,-8.291457286432157847e-02,6.693015160577369057e-06
4.210526315789473273e+01,-7.788944723618090871e-02,8.050357281154640662e-06
4.260651629072681601e+01,-7.286432160804018343e-02,9.661100139869095087e-06
4.310776942355889219e+01,-6.783919597989951367e-02,1.156291897468851695e-05
4.360902255639097547e+01,-6.281407035175878839e-02,1.379490346965436729e-05
4.411027568922305875e+01,-5.778894472361806312e-02,1.639562026457289329e-05
4.461152882205513492e+01,-5.276381909547739335e-02,1.940028032915853799e-05
4.511278195488721821e+01,-4.773869346733666807e-02,2.283689730510652256e-05
4.561403508771929438e+01,-4.271356783919599831e-02,2.672144288015566198e-05
4.611528822055137766e+01,-3.768844221105527303e-02,3.105221220713986092e-05
4.661654135338345384e+01,-3.266331658291454776e-02,3.580390890999840829e-05
4.711779448621553712e+01,-2.763819095477387799e-02,4.092231277180824836e-05
4.761904761904761330e+01,-2.261306532663315272e-02,4.632071907031708776e-05
4.812030075187969658e+01,-1.758793969849248295e-02,5.187949805249737219e-05
4.862155388471177986e+01,-1.256281407035175768e-02,5.744995451519710537e-05
4.912280701754385603e+01,-7.537688442211032402e-03,6.286305823379868091e-05
4.962406015037593932e+01,-2.512562814070362638e-03,6.794259674568531760e-05
5.012531328320801549e+01,2.512562814070307127e-03,7.252110856765872095e-05
5.062656641604009877e+01,7.537688442211032402e-03,7.645599060547382856e-05
5.112781954887217495e+01,1.256281407035175768e-02,7.964284881616517659e-05
5.162907268170425823e+01,1.758793969849248295e-02,8.202367837251179369e-05
5.213032581453633441e+01,2.261306532663320823e-02,8.358867760318803707e-05
5.263157894736841769e+01,2.763819095477382248e-02,8.437198452860573126e-05
5.313283208020050097e+01,3.266331658291454776e-02,8.444286280140808024e-05
5.363408521303257714e+01,3.768844221105527303e-02,8.389450448645583151e-05
5.413533834586466043e+01,4.271356783919599831e-02,8.283259452718778437e-05
5.463659147869673660e+01,4.773869346733672359e-02,8.136527404175984300e-05
5.513784461152881988e+01,5.276381909547744886e-02,7.959542867648664130e-05
5.563909774436089606e+01,5.778894472361806312e-02,7.761556197266997247e-05
5.614035087719297934e+01,6.281407035175878839e-02,7.550503388581767100e-05
5.664160401002506262e+01,6.783919597989951367e-02,7.332918512239072620e-05
5.714285714285713880e+01,7.286432160804023894e-02,7.113979214293711232e-05
5.764411027568922208e+01,7.788944723618096422e-02,6.897634144460231302e-05
5.814536340852129825e+01,8.291457286432157847e-02,6.686771394909287445e-05
5.864661654135338154e+01,8.793969849246230375e-02,6.483398668163055834e-05
5.914786967418545771e+01,9.296482412060302902e-02,6.288816385936089263e-05
5.964912280701754099e+01,9.798994974874375430e-02,6.103773216996009594e-05
6.015037593984962427e+01,1.030150753768844796e-01,5.928599386638296303e-05
6.065162907268170045e+01,1.080402010050250938e-01,5.763316949399337999e-05
6.115288220551378373e+01,1.130653266331658191e-01,5.607728439863225381e-05
6.165413533834585991e+01,1.180904522613065444e-01,5.461486436666421109e-05
6.215538847117794319e+01,1.231155778894472697e-01,5.324146973543182002e-05
6.265664160401001936e+01,1.281407035175879949e-01,5.195209700296568459e-05
6.315789473684210265e+01,1.331658291457286092e-01,5.074147437148541909e-05
6.365914786967417882e+01,1.381909547738693345e-01,4.960427407614141550e-05
6.416040100250626210e+01,1.432160804020100597e-01,4.853526055603808492e-05
6.466165413533833828e+01,1.482412060301507850e-01,4.752938994517622479e-05
6.516290726817042867e+01,1.532663316582915103e-01,4.658187319865430659e-05
6.566416040100250484e+01,1.582914572864321245e-01,4.568821249159926777e-05
6.616541353383458102e+01,1.633165829145728498e-01,4.484421832692336651e-05
6.666666666666665719e+01,1.683417085427135751e-01,4.404601301763436572e-05
6.716791979949874758e+01,1.733668341708543004e-01,4.329002480964875464e-05
6.766917293233082376e+01,1.783919597989950256e-01,4.257297581932891742e-05
6.817042606516289993e+01,1.834170854271356399e-01,4.189186611819775387e-05
6.867167919799499032e+01,1.884422110552763652e-01,4.124395565473371056e-05
6.917293233082706649e+01,1.934673366834170904e-01,4.062674521717208340e-05
6.967418546365914267e+01,1.984924623115578157e-01,4.003795727695474315e-05
7.017543859649121885e+01,2.035175879396985410e-01,3.947551728189393865e-05
7.067669172932330923e+01,2.085427135678391553e-01,3.893753576911639921e-05
7.117794486215538541e+01,2.135678391959798805e-01,3.842229152313886639e-05
7.167919799498746158e+01,2.185929648241206058e-01,3.792821590058952070e-05
7.218045112781953776e+01,2.236180904522613311e-01,3.745387836983312850e-05
7.268170426065162815e+01,2.286432160804020564e-01,3.699797326320965397e-05
7.318295739348370432e+01,2.336683417085426706e-01,3.655930770577728767e-05
7.368421052631578050e+01,2.386934673366833959e-01,3.613679066284552647e-05
7.418546365914787089e+01,2.437185929648241212e-01,3.572942303579876338e-05
7.468671679197994706e+01,2.487437185929648464e-01,3.533628872920414177e-05
7.518796992481202324e+01,2.537688442211055717e-01,3.495654661008817455e-05
7.568922305764409941e+01,2.587939698492462970e-01,3.458942328115685317e-05
7.619047619047618980e+01,2.638190954773869112e-01,3.423420659260613185e-05
7.669172932330826598e+01,2.688442211055276365e-01,3.389023982128093276e-05
7.719298245614034215e+01,2.738693467336683618e-01,3.355691645075873470e-05
7.769423558897243254e+01,2.788944723618090871e-01,3.323367549108204711e-05
7.819548872180450871e+01,2.839195979899498123e-01,3.291999728208082473e-05
7.869674185463658489e+01,2.889447236180904266e-01,3.261539972933454463e-05
7.919799498746866107e+01,2.939698492462311519e-01,3.231943492670913594e-05
7.969924812030075145e+01,2.989949748743718771e-01,3.203168612399657242e-05
8.020050125313282763e+01,3.040201005025126024e-01,3.175176500244606249e-05
8.070175438596490380e+01,3.090452261306533277e-01,3.147930922489134705e-05
8.120300751879699419e+01,3.140703517587939420e-01,3.121398023074551195e-05
8.170426065162907037e+01,3.190954773869346672e-01,3.095546124936786710e-05
8.220551378446114654e+01,3.241206030150753925e-01,3.070345550821856754e-05
8.270676691729322272e+01,3.291457286432161178e-01,3.045768461483120538e-05
8.320802005012531311e+01,3.341708542713568431e-01,3.021788709397089421e-05
8.370927318295738928e+01,3.391959798994974573e-01,2.998381706343115558e-05
8.421052631578946546e+01,3.442211055276381826e-01,2.975524303377864762e-05
8.471177944862155584e+01,3.492462311557789079e-01,2.953194681900446112e-05
8.521303258145363202e+01,3.542713567839196331e-01,2.931372254650333034e-05
8.571428571428570820e+01,3.592964824120603584e-01,2.910037575609921193e-05
8.621553884711778437e+01,3.643216080402009727e-01,2.889172257898380784e-05
8.671679197994987476e+01,3.693467336683416979e-01,2.868758898845068491e-05
8.721804511278195093e+01,3.743718592964824232e-01,2.848781011520682742e-05
8.771929824561402711e+01,3.793969849246231485e-01,2.829222962083828672e-05
8.822055137844611750e+01,3.844221105527638738e-01,2.810069912370980307e-05
8.872180451127819367e+01,3.894472361809044880e-01,2.791307767220033170e-05
8.922305764411026985e+01,3.944723618090452133e-01,2.772923126072636028e-05
8.972431077694234602e+01,3.994974874371859386e-01,2.754903238449191158e-05
9.022556390977443641e+01,4.045226130653266639e-01,2.737235962933533934e-05
9.072681704260651259e+01,4.095477386934673891e-01,2.719909729342468495e-05
9.122807017543858876e+01,4.145728643216080034e-01,2.702913503789191135e-05
9.172932330827066494e+01,4.195979899497487287e-01,2.686236756379674275e-05
9.223057644110275533e+01,4.246231155778894539e-01,2.669869431307710528e-05
9.273182957393483150e+01,4.296482412060301792e-01,2.653801919138021415e-05
9.323308270676690768e+01,4.346733668341709045e-01,2.638025031087865780e-05
9.373433583959899806e+01,4.396984924623115187e-01,2.622529975136359305e-05
9.423558897243107424e+01,4.447236180904522440e-01,2.607308333807370181e-05
9.473684210526315042e+01,4.497487437185929693e-01,2.592352043486792953e-05
9.523809523809522659e+01,4.547738693467336946e-01,2.577653375148281615e-05
9.573934837092731698e+01,4.597989949748744198e-01,2.563204916373369667e-05
9.624060150375939315e+01,4.648241206030150341e-01,2.548999554562639795e-05
9.674185463659146933e+01,4.698492462311557594e-01,2.535030461243978076e-05
9.724310776942355972e+01,4.748743718592964846e-01,2.521291077392679174e-05
9.774436090225563589e+01,4.798994974874372099e-01,2.507775099685642523e-05
9.824561403508771207e+01,4.849246231155779352e-01,2.494476467618970213e-05
9.874686716791978824e+01,4.899497487437186605e-01,2.481389351424351150e-05
9.924812030075187863e+01,4.949748743718592747e-01,2.468508140725300724e-05
9.974937343358395481e+01,5.000000000000000000e-01,2.455827433879313864e-05
1.002506265664160310e+02,5.000000000000000000e-01,2.443342000918510018e-05
1.007518796992481214e+02,4.949748743718592747e-01,2.431046843380074403e-05
1.012531328320801975e+02,4.899497487437186050e-01,2.418937153360840511e-05
1.017543859649122737e+02,4.849246231155778797e-01,2.407008255533929904e-05
1.022556390977443499e+02,4.798994974874372099e-01,2.395255652241527956e-05
1.027568922305764403e+02,4.748743718592964846e-01,2.383675000206819875e-05
1.032581453634085165e+02,4.698492462311557594e-01,2.372262107553701211e-05
1.037593984962405926e+02,4.648241206030150896e-01,2.361012924589872525e-05
1.042606516290726688e+02,4.597989949748743643e-01,2.349923538638948065e-05
1.047619047619047592e+02,4.547738693467336946e-01,2.338990167239459158e-05
1.052631578947368354e+02,4.497487437185929693e-01,2.328209152870918766e-05
1.057644110275689115e+02,4.447236180904522440e-01,2.317576957217188526e-05
1.062656641604010019e+02,4.396984924623115742e-01,2.307090156180442009e-05
1.067669172932330781e+02,4.346733668341708490e-01,2.296745434811654231e-05
1.072681704260651543e+02,4.296482412060301792e-01,2.286539582676096801e-05
1.077694235588972305e+02,4.246231155778894539e-01,2.276469489263384960e-05
1.082706766917293209e+02,4.195979899497487287e-01,2.266532139674201841e-05
1.087719298245613970e+02,4.145728643216080589e-01,2.256724610382924331e-05
1.092731829573934732e+02,4.095477386934673336e-01,2.247044065177917821e-05
1.097744360902255636e+02,4.045226130653266639e-01,2.237487751164171567e-05
1.102756892230576398e+02,3.994974874371859386e-01,2.228052994864778387e-05
1.107769423558897159e+02,3.944723618090452133e-01,2.218737198343540720e-05
1.112781954887217921e+02,3.894472361809044880e-01,2.209537835347753681e-05
1.117794486215538825e+02,3.844221105527638183e-01,2.200452447406310864e-05
1.122807017543859587e+02,3.793969849246231485e-01,2.191478639855242453e-05
1.127819548872180349e+02,3.743718592964824232e-01,2.182614077723245901e-05
1.132832080200501252e+02,3.693467336683416979e-01,2.173856481423677722e-05
1.137844611528822014e+02,3.643216080402009727e-01,2.165203622170280395e-05
1.142857142857142776e+02,3.592964824120603029e-01,2.156653317032406627e-05
1.147869674185463538e+02,3.542713567839196331e-01,2.148203423518142694e-05
1.152882205513784442e+02,3.492462311557789079e-01,2.139851833559327235e-05
1.157894736842105203e+02,3.442211055276381826e-01,2.131596466740633819e-05
1.162907268170425965e+02,3.391959798994974573e-01,2.123435262586729474e-05
1.167919799498746869e+02,3.341708542713567875e-01,2.115366171679230111e-05
1.172932330827067631e+02,3.291457286432161178e-01,2.107387145329649758e-05
1.177944862155388392e+02,3.241206030150753925e-01,2.099496123474568581e-05
1.182957393483709154e+02,3.190954773869346672e-01,2.091691020389740882e-05
1.187969924812030058e+02,3.140703517587939420e-01,2.083969707732543600e-05
1.192982456140350820e+02,3.090452261306532722e-01,2.076329994318151261e-05
1.197994987468671582e+02,3.040201005025125469e-01,2.068769601906458140e-05
1.203007518796992485e+02,2.989949748743718771e-01,2.061286136122173073e-05
1.208020050125313247e+02,2.939698492462311519e-01,2.053877051441273306e-05
1.213032581453634009e+02,2.889447236180904266e-01,2.046539608947891187e-05
1.218045112781954771e+02,2.839195979899497568e-01,2.039270825286380789e-05
1.223057644110275675e+02,2.788944723618090316e-01,2.032067410894413997e-05
1.228070175438596436e+02,2.738693467336683618e-01,2.024925695190490525e-05
1.233082706766917198e+02,2.688442211055276365e-01,2.017841535888489598e-05
1.238095238095237960e+02,2.638190954773869112e-01,2.010810209003139313e-05
1.243107769423558864e+02,2.587939698492462415e-01,2.003826275371056064e-05
1.248120300751879626e+02,2.537688442211055162e-01,1.996883418614206379e-05
1.253132832080200387e+02,2.487437185929648464e-01,1.989974248382817405e-05
1.258145363408521291e+02,2.437185929648241212e-01,1.983090061392290735e-05
1.263157894736842053e+02,2.386934673366833959e-01,1.976220551164700829e-05
1.268170426065162815e+02,2.336683417085427261e-01,1.969353455441144306e-05
1.273182957393483576e+02,2.286432160804020008e-01,1.962474127876278910e-05
1.278195488721804480e+02,2.236180904522612756e-01,1.955565017776255901e-05
1.283208020050125242e+02,2.185929648241206058e-01,1.948605038196039304e-05
1.288220551378446146e+02,2.135678391959798805e-01,1.941568798552596365e-05
1.293233082706766766e+02,2.085427135678392108e-01,1.934425672897247870e-05
1.298245614035087669e+02,2.035175879396984855e-01,1.927138668960310031e-05
1.303258145363408573e+02,1.984924623115577602e-01,1.919663055846040670e-05
1.308270676691729193e+02,1.934673366834170904e-01,1.911944699602230330e-05
1.313283208020050097e+02,1.884422110552763652e-01,1.903918045578577691e-05
1.318295739348370716e+02,1.834170854271356954e-01,1.895503674264741129e-05
1.323308270676691620e+02,1.783919597989949701e-01,1.886605342897797633e-05
1.328320802005012524e+02,1.733668341708542449e-01,1.877106408297644739e-05
1.333333333333333144e+02,1.683417085427135751e-01,1.866865506922213782e-05
1.338345864661654048e+02,1.633165829145728498e-01,1.855711345930597495e-05
1.343358395989974952e+02,1.582914572864321801e-01,1.843436434191621202e-05
1.348370927318295571e+02,1.532663316582914548e-01,1.829789555097539224e-05
1.353383458646616475e+02,1.482412060301507295e-01,1.814466754691297775e-05
1.358395989974937379e+02,1.432160804020100597e-01,1.797100590783679900e-05
1.363408521303257999e+02,1.381909547738693345e-01,1.777247364496760575e-05
1.368421052631578902e+02,1.331658291457286647e-01,1.754372040004899974e-05
1.373433583959899806e+02,1.281407035175879394e-01,1.727830558924883464e-05
1.378446115288220426e+02,1.231155778894472141e-01,1.696849284584653873e-05
1.383458646616541330e+02,1.180904522613065444e-01,1.660501385576462703e-05
1.388471177944861950e+02,1.130653266331658191e-01,1.617680112388043888e-05
1.393483709273182853e+02,1.080402010050250938e-01,1.567069170112040660e-05
1.398496240601503757e+02,1.030150753768844241e-01,1.507110790984549495e-05
1.403508771929824377e+02,9.798994974874369879e-02,1.435972723343524272e-05
1.408521303258145281e+02,9.296482412060302902e-02,1.351516252643572520e-05
1.413533834586466185e+02,8.793969849246230375e-02,1.251268638516419027e-05
1.418546365914786804e+02,8.291457286432157847e-02,1.132405068739021207e-05
1.423558897243107708e+02,7.788944723618090871e-02,9.917474446312342731e-06
1.428571428571428612e+02,7.286432160804018343e-02,8.257899911406888744e-06
1.433583959899749232e+02,6.783919597989951367e-02,6.307646377726609808e-06
1.438596491228070136e+02,6.281407035175878839e-02,4.027618797930013046e-06
1.443609022556390755e+02,5.778894472361806312e-02,1.379245270069159777e-06
1.448621553884711659e+02,5.276381909547739335e-02,-1.672690339000688734e-06
1.453634085213032563e+02,4.773869346733666807e-02,-5.156206738067078609e-06
1.458646616541353183e+02,4.271356783919599831e-02,-9.087280587928274630e-06
1.463659147869674086e+02,3.768844221105527303e-02,-1.346421192268151639e-05
1.468671679197994990e+02,3.266331658291454776e-02,-1.826170915790698517e-05
1.473684210526315610e+02,2.763819095477387799e-02,-2.342555678080873450e-05
1.478696741854636514e+02,2.261306532663315272e-02,-2.886905468779778553e-05
1.483709273182957418e+02,1.758793969849248295e-02,-3.447257766103672592e-05
1.488721804511278037e+02,1.256281407035175768e-02,-4.008743495102499630e-05
1.493734335839598941e+02,7.537688442211032402e-03,-4.554460070713695617e-05
1.498746867167919845e+02,2.512562814070362638e-03,-5.066786676291592487e-05
1.503759398496240465e+02,-2.512562814070307127e-03,-5.528977585526693289e-05
1.508771929824561369e+02,-7.537688442211032402e-03,-5.926772903571762542e-05
1.513784461152881988e+02,-1.256281407035175768e-02,-6.249733633442459339e-05
1.518796992481202892e+02,-1.758793969849248295e-02,-6.492059692626869056e-05
1.523809523809523796e+02,-2.261306532663320823e-02,-6.652771307259552685e-05
1.528822055137844416e+02,-2.763819095477382248e-02,-6.735282665860032518e-05
1.533834586466165320e+02,-3.266331658291454776e-02,-6.746520513532543899e-05
1.538847117794486223e+02,-3.768844221105527303e-02,-6.695804430110802088e-05
1.543859649122806843e+02,-4.271356783919599831e-02,-6.593703276936388501e-05
1.548872180451127747e+02,-4.773869346733672359e-02,-6.451031526611040881e-05
1.553884711779448651e+02,-5.276381909547744886e-02,-6.278078098475679684e-05
1.558897243107769270e+02,-5.778894472361806312e-02,-6.084093695424503870e-05
1.563909774436090174e+02,-6.281407035175878839e-02,-5.877014655954573738e-05
1.568922305764411078e+02,-6.783919597989951367e-02,-5.663375387965006292e-05
1.573934837092731698e+02,-7.286432160804023894e-02,-5.448353869191589679e-05
1.578947368421052602e+02,-7.788944723618096422e-02,-5.235899075575758211e-05
1.583959899749373221e+02,-8.291457286432157847e-02,-5.028899420176026247e-05
1.588972431077694125e+02,-8.793969849246230375e-02,-4.829362921175426649e-05
1.593984962406015029e+02,-9.296482412060302902e-02,-4.638590310831540274e-05
1.598997493734335649e+02,-9.798994974874375430e-02,-4.457330563443567616e-05
1.604010025062656553e+02,-1.030150753768844796e-01,-4.285914204930795548e-05
1.609022556390977456e+02,-1.080402010050250938e-01,-4.124363585646791347e-05
1.614035087719298076e+02,-1.130653266331658191e-01,-3.972481531284693387e-05
1.619047619047618980e+02,-1.180904522613065444e-01,-3.829920906977923704e-05
1.624060150375939884e+02,-1.231155778894472697e-01,-3.696238028439409267e-05
1.629072681704260503e+02,-1.281407035175879949e-01,-3.570932823023859537e-05
1.634085213032581407e+02,-1.331658291457286092e-01,-3.453478384167052423e-05
1.639097744360902027e+02,-1.381909547738693345e-01,-3.343342204346858325e-05
1.644110275689222931e+02,-1.432160804020100597e-01,-3.240000992270458658e-05
1.649122807017543835e+02,-1.482412060301507850e-01,-3.142950622051336344e-05
1.654135338345864454e+02,-1.532663316582915103e-01,-3.051712445909995021e-05
1.659147869674185358e+02,-1.582914572864321245e-01,-2.965836934146072170e-05
1.664160401002506262e+02,-1.633165829145728498e-01,-2.884905385990702752e-05
1.669172932330826882e+02,-1.683417085427135751e-01,-2.808530277912759903e-05
1.674185463659147786e+02,-1.733668341708543004e-01,-2.736354675973357007e-05
1.679197994987468689e+02,-1.783919597989950256e-01,-2.668051029651212358e-05
1.684210526315789309e+02,-1.834170854271356399e-01,-2.603319580383875930e-05
1.689223057644110213e+02,-1.884422110552763652e-01,-2.541886553815516880e-05
1.694235588972431117e+02,-1.934673366834170904e-01,-2.483502256143623829e-05
1.699248120300751737e+02,-1.984924623115578157e-01,-2.427939158529101709e-05
1.704260651629072640e+02,-2.035175879396985410e-01,-2.374990026476236812e-05
1.709273182957393260e+02,-2.085427135678391553e-01,-2.324466131189031922e-05
1.714285714285714164e+02,-2.135678391959798805e-01,-2.276195565439740774e-05
1.719298245614035068e+02,-2.185929648241206058e-01,-2.230021676099969304e-05
1.724310776942355687e+02,-2.236180904522613311e-01,-2.185801618161353383e-05
1.729323308270676591e+02,-2.286432160804020564e-01,-2.143405030015931338e-05
1.734335839598997495e+02,-2.336683417085426706e-01,-2.102712826385767206e-05
1.739348370927318115e+02,-2.386934673366833959e-01,-2.063616103130437333e-05
1.744360902255639019e+02,-2.437185929648241212e-01,-2.026015146882172374e-05
1.749373433583959923e+02,-2.487437185929648464e-01,-1.989818541808435407e-05
1.754385964912280542e+02,-2.537688442211055717e-01,-1.954942365590045311e-05
1.759398496240601446e+02,-2.587939698492462970e-01,-1.921309466792700825e-05
1.764411027568922350e+02,-2.638190954773869112e-01,-1.888848816096260372e-05
1.769423558897242970e+02,-2.688442211055276365e-01,-1.857494924258030008e-05
1.774436090225563873e+02,-2.738693467336683618e-01,-1.827187320167319808e-05
1.779448621553884493e+02,-2.788944723618090871e-01,-1.797870082863915365e-05
1.784461152882205397e+02,-2.839195979899498123e-01,-1.769491421914594017e-05
1.789473684210526301e+02,-2.889447236180904266e-01,-1.742003301052634561e-05
1.794486215538846920e+02,-2.939698492462311519e-01,-1.715361100473861874e-05
1.799498746867167824e+02,-2.989949748743718771e-01,-1.689523313642041672e-05
1.804511278195488728e+02,-3.040201005025126024e-01,-1.664451274882658443e-05
1.809523809523809348e+02,-3.090452261306533277e-01,-1.640108914435225727e-05
1.814536340852130252e+02,-3.140703517587939420e-01,-1.616462537991759677e-05
1.819548872180451156e+02,-3.190954773869346672e-01,-1.593480628071406593e-05
1.824561403508771775e+02,-3.241206030150753925e-01,-1.571133664873272732e-05
1.829573934837092679e+02,-3.291457286432161178e-01,-1.549393964509975479e-05
1.834586466165413299e+02,-3.341708542713568431e-01,-1.528235532759388682e-05
1.839598997493734203e+02,-3.391959798994974573e-01,-1.507633932679034750e-05
1.844611528822055107e+02,-3.442211055276381826e-01,-1.487566164615023965e-05
1.849624060150375726e+02,-3.492462311557789079e-01,-1.468010557300558539e-05
1.854636591478696630e+02,-3.542713567839196331e-01,-1.448946668886789728e-05
1.859649122807017534e+02,-3.592964824120603584e-01,-1.430355196877527060e-05
1.864661654135338154e+02,-3.643216080402009727e-01,-1.412217896054529100e-05
1.869674185463659057e+02,-3.693467336683416979e-01,-1.394517503581914617e-05
1.874686716791979961e+02,-3.743718592964824232e-01,-1.377237670567474405e-05
1.879699248120300581e+02,-3.793969849246231485e-01,-1.360362899438939503e-05
1.884711779448621485e+02,-3.844221105527638738e-01,-1.343878486562838370e-05
1.889724310776942389e+02,-3.894472361809044880e-01,-1.327770469596763237e-05
